0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	Gene3D	G3DSA:1.25.40.20	-	205	410	2.3E-17	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	Gene3D	G3DSA:1.25.40.20	-	2	183	1.4E-25	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	61	119	12.355	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	CDD	cd14014	STKc_PknB_like	425	670	7.34047E-66	T	09-11-2021				
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	PANTHER	PTHR43671	SERINE/THREONINE-PROTEIN KINASE NEK	3	82	1.3E-82	T	09-11-2021				
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	PANTHER	PTHR43671	SERINE/THREONINE-PROTEIN KINASE NEK	420	669	1.3E-82	T	09-11-2021				
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	SMART	SM00220	serkin_6	425	674	3.5E-67	T	09-11-2021	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	PANTHER	PTHR43671	SERINE/THREONINE-PROTEIN KINASE NEK	200	393	1.3E-82	T	09-11-2021				
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	417	669	4.99E-67	T	09-11-2021	IPR011009	Protein kinase-like domain superfamily		
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	ProSiteProfiles	PS50011	Protein kinase domain profile.	425	674	45.008	T	09-11-2021	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	417	674	4.5E-67	T	09-11-2021				
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	SMART	SM00248	ANK_2a	31	60	150.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	SMART	SM00248	ANK_2a	326	355	1.4	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	SMART	SM00248	ANK_2a	98	127	7.1	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	SMART	SM00248	ANK_2a	357	385	0.61	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	SMART	SM00248	ANK_2a	61	90	0.0037	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	SMART	SM00248	ANK_2a	1	30	1400.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	ProSitePatterns	PS00107	Protein kinases ATP-binding region signature.	431	453	-	T	09-11-2021	IPR017441	Protein kinase, ATP binding site	GO:0005524	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	PANTHER	PTHR43671:SF13	SERINE/THREONINE-PROTEIN KINASE NEK2	3	82	1.3E-82	T	09-11-2021				
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	Pfam	PF12796	Ankyrin repeats (3 copies)	61	121	2.2E-12	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	Pfam	PF12796	Ankyrin repeats (3 copies)	307	380	2.8E-11	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	PANTHER	PTHR43671:SF13	SERINE/THREONINE-PROTEIN KINASE NEK2	200	393	1.3E-82	T	09-11-2021				
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	ProSitePatterns	PS00108	Serine/Threonine protein kinases active-site signature.	547	559	-	T	09-11-2021	IPR008271	Serine/threonine-protein kinase, active site	GO:0004672|GO:0006468	
GMRT_11262	a2ef6e21ceaed151add725041bb41c58	675	PANTHER	PTHR43671:SF13	SERINE/THREONINE-PROTEIN KINASE NEK2	420	669	1.3E-82	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	Pfam	PF00069	Protein kinase domain	446	690	1.2E-41	T	09-11-2021	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	PANTHER	PTHR24184	SI:CH211-189E2.2	67	159	1.9E-73	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	PANTHER	PTHR24184	SI:CH211-189E2.2	7	51	1.9E-73	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	431	700	7.0E-52	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	345	397	8.641	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	67	159	1.9E-73	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	7	51	1.9E-73	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	ProSiteProfiles	PS50011	Protein kinase domain profile.	446	700	36.216	T	09-11-2021	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	Pfam	PF12796	Ankyrin repeats (3 copies)	320	401	6.5E-15	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	Pfam	PF12796	Ankyrin repeats (3 copies)	95	153	5.2E-11	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	Pfam	PF12796	Ankyrin repeats (3 copies)	6	89	2.2E-12	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	440	690	2.16E-53	T	09-11-2021	IPR011009	Protein kinase-like domain superfamily		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	166	228	1.9E-73	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	29	197	15.167	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	PANTHER	PTHR24184	SI:CH211-189E2.2	294	409	1.9E-73	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	CDD	cd14014	STKc_PknB_like	445	688	1.22166E-45	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	ProSitePatterns	PS00107	Protein kinases ATP-binding region signature.	452	475	-	T	09-11-2021	IPR017441	Protein kinase, ATP binding site	GO:0005524	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	Gene3D	G3DSA:1.25.40.20	-	302	430	3.0E-20	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	294	409	1.9E-73	T	09-11-2021				
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SUPERFAMILY	SSF48403	Ankyrin repeat	25	397	1.29E-43	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	Gene3D	G3DSA:1.25.40.20	-	1	91	3.2E-13	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00220	serkin_6	446	699	1.4E-40	T	09-11-2021	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	Gene3D	G3DSA:1.25.40.20	-	92	233	1.2E-22	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00248	ANK_2a	315	343	3500.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00248	ANK_2a	66	94	90.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00248	ANK_2a	196	239	19.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00248	ANK_2a	345	374	0.42	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00248	ANK_2a	165	194	270.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00248	ANK_2a	97	126	5.1	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00248	ANK_2a	376	404	0.029	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00248	ANK_2a	128	157	110.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	SMART	SM00248	ANK_2a	29	59	0.013	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	ProSitePatterns	PS00108	Serine/Threonine protein kinases active-site signature.	569	581	-	T	09-11-2021	IPR008271	Serine/threonine-protein kinase, active site	GO:0004672|GO:0006468	
GMRT_11289	79ac073215785706b16b68eba1a115f9	701	PANTHER	PTHR24184	SI:CH211-189E2.2	166	228	1.9E-73	T	09-11-2021				
GMRT_11460	d8c021d254b34098d678f2324e137501	611	CDD	cd00180	PKc	403	598	5.25812E-32	T	09-11-2021				
GMRT_11460	d8c021d254b34098d678f2324e137501	611	SUPERFAMILY	SSF48403	Ankyrin repeat	3	309	1.35E-31	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11460	d8c021d254b34098d678f2324e137501	611	ProSiteProfiles	PS50011	Protein kinase domain profile.	355	611	24.103	T	09-11-2021	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
GMRT_11460	d8c021d254b34098d678f2324e137501	611	Gene3D	G3DSA:1.25.40.20	-	2	186	1.2E-24	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11460	d8c021d254b34098d678f2324e137501	611	Pfam	PF00069	Protein kinase domain	398	598	6.2E-25	T	09-11-2021	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
GMRT_11460	d8c021d254b34098d678f2324e137501	611	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	352	599	3.07E-39	T	09-11-2021	IPR011009	Protein kinase-like domain superfamily		
GMRT_11460	d8c021d254b34098d678f2324e137501	611	Gene3D	G3DSA:1.25.40.20	-	208	351	1.7E-11	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11460	d8c021d254b34098d678f2324e137501	611	Pfam	PF12796	Ankyrin repeats (3 copies)	252	315	1.2E-8	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11460	d8c021d254b34098d678f2324e137501	611	Pfam	PF12796	Ankyrin repeats (3 copies)	61	113	1.0E-10	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11460	d8c021d254b34098d678f2324e137501	611	Pfam	PF12796	Ankyrin repeats (3 copies)	3	52	1.8E-6	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11460	d8c021d254b34098d678f2324e137501	611	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	396	603	3.6E-37	T	09-11-2021				
GMRT_11460	d8c021d254b34098d678f2324e137501	611	PANTHER	PTHR24184	SI:CH211-189E2.2	4	81	2.7E-45	T	09-11-2021				
GMRT_11460	d8c021d254b34098d678f2324e137501	611	PANTHER	PTHR24184	SI:CH211-189E2.2	254	309	2.7E-45	T	09-11-2021				
GMRT_11460	d8c021d254b34098d678f2324e137501	611	MobiDBLite	mobidb-lite	consensus disorder prediction	191	224	-	T	09-11-2021				
GMRT_11460	d8c021d254b34098d678f2324e137501	611	SMART	SM00248	ANK_2a	61	90	6.2	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11460	d8c021d254b34098d678f2324e137501	611	SMART	SM00248	ANK_2a	128	157	430.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11460	d8c021d254b34098d678f2324e137501	611	SMART	SM00248	ANK_2a	91	120	0.31	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11460	d8c021d254b34098d678f2324e137501	611	SMART	SM00248	ANK_2a	1	30	2800.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11460	d8c021d254b34098d678f2324e137501	611	SMART	SM00248	ANK_2a	288	316	44.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11460	d8c021d254b34098d678f2324e137501	611	SMART	SM00248	ANK_2a	257	286	320.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11460	d8c021d254b34098d678f2324e137501	611	SMART	SM00248	ANK_2a	31	60	0.11	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11460	d8c021d254b34098d678f2324e137501	611	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	31	148	9.49	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11460	d8c021d254b34098d678f2324e137501	611	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	4	81	2.7E-45	T	09-11-2021				
GMRT_11460	d8c021d254b34098d678f2324e137501	611	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	54	160	2.7E-45	T	09-11-2021				
GMRT_11460	d8c021d254b34098d678f2324e137501	611	PANTHER	PTHR24184	SI:CH211-189E2.2	54	160	2.7E-45	T	09-11-2021				
GMRT_11460	d8c021d254b34098d678f2324e137501	611	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	254	309	2.7E-45	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184	SI:CH211-189E2.2	249	375	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Gene3D	G3DSA:1.25.40.20	-	1	374	2.4E-57	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184	SI:CH211-189E2.2	539	681	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184	SI:CH211-189E2.2	131	276	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Pfam	PF12796	Ankyrin repeats (3 copies)	86	151	6.4E-12	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Pfam	PF12796	Ankyrin repeats (3 copies)	514	569	8.4E-7	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Pfam	PF12796	Ankyrin repeats (3 copies)	457	511	3.6E-10	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Pfam	PF12796	Ankyrin repeats (3 copies)	578	634	7.2E-13	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Pfam	PF12796	Ankyrin repeats (3 copies)	378	449	4.1E-7	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Pfam	PF12796	Ankyrin repeats (3 copies)	6	84	1.5E-11	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Pfam	PF12796	Ankyrin repeats (3 copies)	255	313	3.1E-11	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	ProSiteProfiles	PS50088	Ankyrin repeat profile.	646	667	8.71	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	131	276	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	509	599	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	ProSiteProfiles	PS50088	Ankyrin repeat profile.	609	641	8.763	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184	SI:CH211-189E2.2	4	163	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184	SI:CH211-189E2.2	399	531	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184	SI:CH211-189E2.2	509	599	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	MobiDBLite	mobidb-lite	consensus disorder prediction	703	722	-	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Gene3D	G3DSA:1.25.40.960	-	646	704	7.0E-6	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	84	667	24.055	T	09-11-2021	IPR020683	Ankyrin repeat-containing domain		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	MobiDBLite	mobidb-lite	consensus disorder prediction	866	886	-	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	4	163	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	399	531	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	249	375	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	MobiDBLite	mobidb-lite	consensus disorder prediction	732	770	-	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Gene3D	G3DSA:1.25.40.20	-	512	645	1.3E-26	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	PANTHER	PTHR24184:SF11	SI:CH211-189E2.2	539	681	3.3E-194	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	SUPERFAMILY	SSF48403	Ankyrin repeat	403	670	5.36E-51	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	SUPERFAMILY	SSF48403	Ankyrin repeat	3	355	8.56E-45	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Pfam	PF00023	Ankyrin repeat	647	670	0.001	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Pfam	PF00023	Ankyrin repeat	333	355	0.0064	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	Gene3D	G3DSA:1.25.40.20	-	375	511	1.7E-19	T	09-11-2021	IPR036770	Ankyrin repeat-containing domain superfamily		
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	MobiDBLite	mobidb-lite	consensus disorder prediction	832	886	-	T	09-11-2021				
GMRT_11584	7a48c94cc19cf4afb0461bedd2c6cc0c	1021	SMART	SM00248	ANK_2a	519	548	650.0	T	09-11-2021	IPR002110	Ankyrin repeat	GO:0005515	
