id	desc
SS50377_20055	SS50377_20055 Zinc finger, C3HC4 type (RING finger) domain-containing protein
SS50377_20056	SS50377_20056 Hypothetical protein
SS50377_20057	SS50377_20057 5'-AMP-activated protein kinase, beta subunit
SS50377_20058	SS50377_20058 Hypothetical protein
SS50377_20059	SS50377_20059 Transmembrane domain-containing protein
SS50377_20060	SS50377_20060 Hypothetical protein
SS50377_20061	SS50377_20061 Hypothetical protein
SS50377_20062	SS50377_20062 Hypothetical protein
SS50377_20063	SS50377_20063 Hypothetical protein
SS50377_20064	SS50377_20064 Hypothetical protein
SS50377_20065	SS50377_20065 Hypothetical protein
SS50377_20066	SS50377_20066 TBP-interacting protein TIP49
SS50377_20067	SS50377_20067 Ribosomal protein S26
SS50377_20068	SS50377_20068 Hypothetical protein
SS50377_20069	SS50377_20069 Hypothetical protein
SS50377_20070	SS50377_20070 Hypothetical protein
SS50377_20071	SS50377_20071 Hypothetical protein
SS50377_20072	SS50377_20072 CAF1 family ribonuclease
SS50377_20073	SS50377_20073 Hypothetical protein
SS50377_20074	SS50377_20074 Hypothetical protein
SS50377_20075	SS50377_20075 Beta-phosphoglucomutase
SS50377_20076	SS50377_20076 Hypothetical protein
SS50377_20077	SS50377_20077 Dynein intermediate chain
SS50377_20078	SS50377_20078 Hypothetical protein
SS50377_20079	SS50377_20079 Hypothetical protein
SS50377_20080	SS50377_20080 Hypothetical protein
SS50377_20081	SS50377_20081 Kinase, CMGC RCK
SS50377_20082	SS50377_20082 Hypothetical protein
SS50377_20083	SS50377_20083 Hypothetical protein
SS50377_20084	SS50377_20084 Hypothetical protein
SS50377_20085	SS50377_20085 Mib_herc2 domain-containing protein
SS50377_20086	SS50377_20086 Putative RNA polymerase I specific transcription initiation factor RRN3 family protein
SS50377_20087	SS50377_20087 Hypothetical protein
SS50377_20088	SS50377_20088 Alpha-tubulin
SS50377_20089	SS50377_20089 Cysteine-rich membrane protein 2
SS50377_20090	SS50377_20090 Alpha-tubulin
SS50377_20091	SS50377_20091 Cysteine-rich membrane protein 2
SS50377_20092	SS50377_20092 Alpha-tubulin
SS50377_20093	SS50377_20093 Hypothetical protein
SS50377_20094	SS50377_20094 Hypothetical protein
SS50377_20095	SS50377_20095 Ankyrin repeat-containing protein
SS50377_20096	SS50377_20096 Hypothetical protein
SS50377_20097	SS50377_20097 Hypothetical protein
SS50377_20098	SS50377_20098 Hypothetical protein
SS50377_20099	SS50377_20099 Hypothetical protein
SS50377_20100	SS50377_20100 Hypothetical protein
SS50377_20101	SS50377_20101 Hypothetical protein
SS50377_20102	SS50377_20102 Hypothetical protein
SS50377_20103	SS50377_20103 Hypothetical protein
SS50377_20104	SS50377_20104 Translational activator GCN1
SS50377_20105	SS50377_20105 Endonuclease/Exonuclease/phosphatase family protein
SS50377_20106	SS50377_20106 Proteasome subunit beta type
SS50377_20107	SS50377_20107 Hypothetical protein
SS50377_20108	SS50377_20108 Ribosomal protein S28
SS50377_20109	SS50377_20109 WD40 domain-containing protein
SS50377_20110	SS50377_20110 Transmembrane domain-containing protein
SS50377_20111	SS50377_20111 G beta-like protein GBL
SS50377_20112	SS50377_20112 Hypothetical protein
SS50377_20113	SS50377_20113 Hypothetical protein
SS50377_20114	SS50377_20114 Hypothetical protein
SS50377_20115	SS50377_20115 Hypothetical protein
SS50377_20116	SS50377_20116 Tubulin specific chaperone E
SS50377_20117	SS50377_20117 Vacuolar ATP synthase 16 kDa proteolipid subunit
SS50377_20118	SS50377_20118 Transmembrane domain-containing protein
SS50377_20119	SS50377_20119 Hypothetical protein
SS50377_20120	SS50377_20120 Hypothetical protein
SS50377_20121	SS50377_20121 Hypothetical protein
SS50377_20122	SS50377_20122 B9 domain-containing protein
SS50377_20123	SS50377_20123 RING finger and transmembrane domain-containing protein
SS50377_20124	SS50377_20124 Hypothetical protein
SS50377_20125	SS50377_20125 Translation initiation factor IF-2, putative
SS50377_20126	SS50377_20126 Hypothetical protein
SS50377_20127	SS50377_20127 Ubiquitin-conjugating enzyme E2
SS50377_20128	SS50377_20128 Hypothetical protein
SS50377_20129	SS50377_20129 Hypothetical protein
SS50377_20130	SS50377_20130 Hypothetical protein
SS50377_20131	SS50377_20131 DNA-directed RNA polymerase subunit
SS50377_20132	SS50377_20132 Hypothetical protein
SS50377_20133	SS50377_20133 Hypothetical protein
SS50377_20134	SS50377_20134 Hypothetical protein
SS50377_20135	SS50377_20135 Protein phosphatase 2C
SS50377_20136	SS50377_20136 Hypothetical protein
SS50377_20137	SS50377_20137 Hypothetical protein
SS50377_20138	SS50377_20138 Hypothetical protein
SS50377_20139	SS50377_20139 Hypothetical protein
SS50377_20140	SS50377_20140 Myb-like DNA-binding domain-containing protein
SS50377_20141	SS50377_20141 Hypothetical protein
SS50377_20142	SS50377_20142 Hypothetical protein
SS50377_20143	SS50377_20143 GINS complex subunit Sld5
SS50377_20144	SS50377_20144 Hypothetical protein
SS50377_20145	SS50377_20145 Protein phosphatase 2C
SS50377_20146	SS50377_20146 Ankyrin repeat-containing protein
SS50377_20147	SS50377_20147 Hypothetical protein
SS50377_20148	SS50377_20148 Hypothetical protein
SS50377_20149	SS50377_20149 Hypothetical protein
SS50377_20150	SS50377_20150 Kinase, CMGC CDK
SS50377_20151	SS50377_20151 Hypothetical protein
SS50377_20152	SS50377_20152 Hypothetical protein
SS50377_20153	SS50377_20153 Band 7 protein
SS50377_20154	SS50377_20154 RING-H2 zinc finger domain-containing protein
SS50377_20155	SS50377_20155 Protein phosphatase methylesterase 1
SS50377_20156	SS50377_20156 Sda1, severe depolymerization of actin
SS50377_20157	SS50377_20157 Bromodomain-containing protein
SS50377_20158	SS50377_20158 Kinase, PEK
SS50377_20159	SS50377_20159 Transmembrane domain-containing protein
SS50377_20160	SS50377_20160 Hypothetical protein
SS50377_20161	SS50377_20161 Dpy-30 motif-containing protein
SS50377_20162	SS50377_20162 E3 ubiquitin-protein ligase
SS50377_20163	SS50377_20163 Long chain fatty acid CoA ligase
SS50377_20164	SS50377_20164 Long chain fatty acid CoA ligase
SS50377_20165	SS50377_20165 Hypothetical protein
SS50377_20166	SS50377_20166 Hypothetical protein
SS50377_20167	SS50377_20167 Ribosomal protein L24
SS50377_20168	SS50377_20168 Hypothetical protein
SS50377_20169	SS50377_20169 Metal-dependent phosphoesterase
SS50377_20170	SS50377_20170 Hypothetical protein
SS50377_20171	SS50377_20171 Hypothetical protein
SS50377_20172	SS50377_20172 Tubulin tyrosine ligase
SS50377_20173	SS50377_20173 Hypothetical protein
SS50377_20174	SS50377_20174 Hypothetical protein
SS50377_20175	SS50377_20175 Hypothetical protein
SS50377_20176	SS50377_20176 Ubiquitin-conjugating enzyme E2
SS50377_20177	SS50377_20177 Ubiquitin-conjugating enzyme E2
SS50377_20178	SS50377_20178 E3 ubiquitin-protein ligase
SS50377_20179	SS50377_20179 TRNA processing endoribonuclease Trz1
SS50377_20180	SS50377_20180 Pyridoxal phosphate enzyme, YggS family
SS50377_20181	SS50377_20181 Hypothetical protein
SS50377_20182	SS50377_20182 Kinase, CMGC RCK
SS50377_20183	SS50377_20183 Hypothetical protein
SS50377_20184	SS50377_20184 Hypothetical protein
SS50377_20185	SS50377_20185 Leucine-rich repeat protein
SS50377_20186	SS50377_20186 Hypothetical protein
SS50377_20187	SS50377_20187 Hypothetical protein
SS50377_20188	SS50377_20188 Hypothetical protein
SS50377_20189	SS50377_20189 Hypothetical protein
SS50377_20190	SS50377_20190 Hypothetical protein
SS50377_20191	SS50377_20191 Hypothetical protein
SS50377_20192	SS50377_20192 Hypothetical protein
SS50377_20193	SS50377_20193 Leucine-rich repeat protein
SS50377_20194	SS50377_20194 Hypothetical protein
SS50377_20195	SS50377_20195 Hypothetical protein
SS50377_20196	SS50377_20196 Hypothetical protein
SS50377_20197	SS50377_20197 Hypothetical protein
SS50377_20198	SS50377_20198 Alpha/beta hydrolase family protein
SS50377_20199	SS50377_20199 CHY zinc finger-containing protein
SS50377_20200	SS50377_20200 Hypothetical protein
SS50377_20201	SS50377_20201 Hypothetical protein
SS50377_20202	SS50377_20202 Hypothetical protein
SS50377_20203	SS50377_20203 Chaperonin 60
SS50377_20204	SS50377_20204 Thioredoxin reductase
SS50377_20205	SS50377_20205 Cysteine-rich membrane protein 2
SS50377_20206	SS50377_20206 Cysteine-rich protein
SS50377_20207	SS50377_20207 Hypothetical protein
SS50377_20208	SS50377_20208 Hypothetical protein
SS50377_20209	SS50377_20209 5'-methylthioadenosine nucleosidase / S-adenosylhomocysteine nucleosidase
SS50377_20210	SS50377_20210 Hypothetical protein
SS50377_20211	SS50377_20211 Pre-mRNA splicing factor RNA helicase
SS50377_20212	SS50377_20212 Hypothetical protein
SS50377_20213	SS50377_20213 Calmodulin
SS50377_20214	SS50377_20214 Hypothetical protein
SS50377_20215	SS50377_20215 RING-finger domain-containing protein
SS50377_20216	SS50377_20216 Transmembrane domain-containing protein
SS50377_20217	SS50377_20217 RING finger and CHY zinc finger domain-containing protein
SS50377_20218	SS50377_20218 Hypothetical protein
SS50377_20219	SS50377_20219 Hypothetical protein
SS50377_20220	SS50377_20220 Hypothetical protein
SS50377_20221	SS50377_20221 Alpha/beta hydrolase family protein
SS50377_20222	SS50377_20222 Cyst wall protein
SS50377_20223	SS50377_20223 Serine palmitoyltransferase 2
SS50377_20224	SS50377_20224 Hypothetical protein
SS50377_20225	SS50377_20225 Sybindin-like family protein
SS50377_20226	SS50377_20226 Hypothetical protein
SS50377_20227	SS50377_20227 Kinase, STE STE20
SS50377_20228	SS50377_20228 Hypothetical protein
SS50377_20229	SS50377_20229 Hypothetical protein
SS50377_20230	SS50377_20230 Hypothetical protein
SS50377_20231	SS50377_20231 DNA helicase
SS50377_20232	SS50377_20232 Hypothetical protein
SS50377_20233	SS50377_20233 Bromodomain-containing protein
SS50377_20234	SS50377_20234 Hypothetical protein
SS50377_20235	SS50377_20235 Hypothetical protein
SS50377_20236	SS50377_20236 Hypothetical protein
SS50377_20237	SS50377_20237 Hypothetical protein
SS50377_20238	SS50377_20238 Vacuolar ATP synthase subunit E
SS50377_20239	SS50377_20239 Myb-like DNA-binding domain-containing protein
SS50377_20240	SS50377_20240 Hypothetical protein
SS50377_20241	SS50377_20241 SPEF1-like protein
SS50377_20242	SS50377_20242 Hypothetical protein
SS50377_20243	SS50377_20243 Kinase, CMGC CDK
SS50377_20244	SS50377_20244 Hypothetical protein
SS50377_20245	SS50377_20245 Hypothetical protein
SS50377_20246	SS50377_20246 Hypothetical protein
SS50377_20247	SS50377_20247 Hypothetical protein
SS50377_20248	SS50377_20248 Hypothetical protein
SS50377_20249	SS50377_20249 Hypothetical protein
SS50377_20250	SS50377_20250 Hypothetical protein
SS50377_20251	SS50377_20251 Palmitoyltransferase
SS50377_20252	SS50377_20252 Hypothetical protein
SS50377_20253	SS50377_20253 Hypothetical protein
SS50377_20254	SS50377_20254 Hypothetical protein
SS50377_20255	SS50377_20255 DNA polymerase
SS50377_20256	SS50377_20256 Ribosome biogenesis protein NEP1, putative
SS50377_20257	SS50377_20257 Hypothetical protein
SS50377_20258	SS50377_20258 Kinase, NEK
SS50377_20259	SS50377_20259 Hypothetical protein
SS50377_20260	SS50377_20260 Hypothetical protein
SS50377_20261	SS50377_20261 Hypothetical protein
SS50377_20262	SS50377_20262 Hypothetical protein
SS50377_20263	SS50377_20263 Hypothetical protein
SS50377_20264	SS50377_20264 Hypothetical protein
SS50377_20265	SS50377_20265 Vesicle transport protein
SS50377_20266	SS50377_20266 Tubulin tyrosine ligase
SS50377_20267	SS50377_20267 Sec31
SS50377_20268	SS50377_20268 Hypothetical protein
SS50377_20269	SS50377_20269 Hypothetical protein
SS50377_20270	SS50377_20270 Hypothetical protein
SS50377_20271	SS50377_20271 Mo25 family protein
SS50377_20272	SS50377_20272 Hypothetical protein
SS50377_20273	SS50377_20273 Insulinase
SS50377_20274	SS50377_20274 Hypothetical protein
SS50377_20275	SS50377_20275 Hypothetical protein
SS50377_20276	SS50377_20276 Ribosomal protein L10
SS50377_20277	SS50377_20277 RING finger domain-containing protein
SS50377_20278	SS50377_20278 Hypothetical protein
SS50377_20279	SS50377_20279 Calmodulin
SS50377_20280	SS50377_20280 Hypothetical protein
SS50377_20281	SS50377_20281 Transmembrane domain-containing protein
SS50377_20282	SS50377_20282 Hypothetical protein
SS50377_20283	SS50377_20283 Transmembrane domain-containing protein
SS50377_20284	SS50377_20284 Endoribonuclease L-PSP
SS50377_20285	SS50377_20285 Hypothetical protein
SS50377_20286	SS50377_20286 Lysophosphatidylcholine acyltransferase/Lyso-PAF acetyltransferase
SS50377_20287	SS50377_20287 DNA excision repair protein Rad2
SS50377_20288	SS50377_20288 Hypothetical protein
SS50377_20289	SS50377_20289 Hypothetical protein
SS50377_20290	SS50377_20290 Glycerate kinase
SS50377_20291	SS50377_20291 Hypothetical protein
SS50377_20292	SS50377_20292 Hypothetical protein
SS50377_20293	SS50377_20293 Hypothetical protein
SS50377_20294	SS50377_20294 Hypothetical protein
SS50377_20295	SS50377_20295 Hypothetical protein
SS50377_20296	SS50377_20296 Hypothetical protein
SS50377_20297	SS50377_20297 Hypothetical protein
SS50377_20298	SS50377_20298 Hypothetical protein
SS50377_20299	SS50377_20299 Hypothetical protein
SS50377_20300	SS50377_20300 Hypothetical protein
SS50377_20301	SS50377_20301 Hypothetical protein
SS50377_20302	SS50377_20302 Protein phosphatase 2C
SS50377_20304	SS50377_20304 Transmembrane domain-containing protein
SS50377_20306	SS50377_20306 Hypothetical protein
SS50377_20307	SS50377_20307 Hypothetical protein
SS50377_20308	SS50377_20308 Ubiquitin carboxyl-terminal hydrolase family protein
SS50377_20309	SS50377_20309 B-box Zinc finger domain-containing protein
SS50377_20310	SS50377_20310 Hypothetical protein
SS50377_20311	SS50377_20311 Exosome complex exonuclease RRP4
SS50377_20312	SS50377_20312 Hypothetical protein
SS50377_20313	SS50377_20313 UBA-like domain-containing protein
SS50377_20314	SS50377_20314 RNA recognition motif-containing protein
SS50377_20315	SS50377_20315 Methyltransferase
SS50377_20316	SS50377_20316 Hypothetical protein
SS50377_20317	SS50377_20317 Eukaryotic rRNA processing protein EBP2
SS50377_20318	SS50377_20318 UTP-glucose-1-phosphate uridylyltransferase
SS50377_20319	SS50377_20319 Hypothetical protein
SS50377_20320	SS50377_20320 Hypothetical protein
SS50377_20321	SS50377_20321 Ubiquitin-conjugating enzyme E2
SS50377_20322	SS50377_20322 Ribonuclease
SS50377_20323	SS50377_20323 Protein phosphatase 2C
SS50377_20324	SS50377_20324 Hypothetical protein
SS50377_20325	SS50377_20325 Hypothetical protein
SS50377_20326	SS50377_20326 Transmembrane domain-containing protein
SS50377_20327	SS50377_20327 Hypothetical protein
SS50377_20328	SS50377_20328 DNA polymerase
SS50377_20329	SS50377_20329 Ubiquitin carboxyl-terminal hydrolase family protein
SS50377_20330	SS50377_20330 Hypothetical protein
SS50377_20331	SS50377_20331 Hypothetical protein
SS50377_20332	SS50377_20332 Hypothetical protein
SS50377_20333	SS50377_20333 Hypothetical protein
SS50377_20334	SS50377_20334 Hypothetical protein
SS50377_20335	SS50377_20335 Histone H3
SS50377_20336	SS50377_20336 Hypothetical protein
SS50377_20337	SS50377_20337 Ankyrin repeat-containing protein
SS50377_20338	SS50377_20338 UDP-glucose 4-epimerase
SS50377_20339	SS50377_20339 Hypothetical protein
SS50377_20340	SS50377_20340 Histone-lysine N-methyltransferase
SS50377_20341	SS50377_20341 UDP-glucose 4-epimerase
SS50377_20342	SS50377_20342 Hypothetical protein
SS50377_20343	SS50377_20343 Hypothetical protein
SS50377_20344	SS50377_20344 Kinesin-like protein
SS50377_20345	SS50377_20345 Hypothetical protein
SS50377_20346	SS50377_20346 Long chain fatty acid CoA ligase
SS50377_20347	SS50377_20347 Hypothetical protein
SS50377_20348	SS50377_20348 Hypothetical protein
SS50377_20349	SS50377_20349 Histone H3
SS50377_20350	SS50377_20350 Peptide methionine sulfoxide reductase MsrA
SS50377_20351	SS50377_20351 Hypothetical protein
SS50377_20352	SS50377_20352 Hypothetical protein
SS50377_20353	SS50377_20353 Hypothetical protein
SS50377_20354	SS50377_20354 Hypothetical protein
SS50377_20355	SS50377_20355 Dynein regulatory complex
SS50377_20356	SS50377_20356 Putative Spc97 / Spc98 family protein
SS50377_20357	SS50377_20357 Histone H3
SS50377_20358	SS50377_20358 Long chain fatty acid CoA ligase
SS50377_20359	SS50377_20359 Hypothetical protein
SS50377_20360	SS50377_20360 Hypothetical protein
SS50377_20361	SS50377_20361 Hypothetical protein
SS50377_20362	SS50377_20362 Histone H3
SS50377_20363	SS50377_20363 Hypothetical protein
SS50377_20364	SS50377_20364 Hypothetical protein
SS50377_20365	SS50377_20365 Hypothetical protein
SS50377_20366	SS50377_20366 Hypothetical protein
SS50377_20367	SS50377_20367 Annexin 10
SS50377_20368	SS50377_20368 Hypothetical protein
SS50377_20369	SS50377_20369 Hypothetical protein
SS50377_20370	SS50377_20370 Hypothetical protein
SS50377_20371	SS50377_20371 Hypothetical protein
SS50377_20372	SS50377_20372 Hypothetical protein
SS50377_20373	SS50377_20373 Hypothetical protein
SS50377_20374	SS50377_20374 Hypothetical protein
SS50377_20375	SS50377_20375 Hypothetical protein
SS50377_20376	SS50377_20376 Hypothetical protein
SS50377_20377	SS50377_20377 Sir2 family protein
SS50377_20378	SS50377_20378 Hypothetical protein
SS50377_20379	SS50377_20379 Hypothetical protein
SS50377_20380	SS50377_20380 Hypothetical protein
SS50377_20381	SS50377_20381 Adenine phosphoribosyltransferase
SS50377_20382	SS50377_20382 Dynein intermediate chain
SS50377_20383	SS50377_20383 Hypothetical protein
SS50377_20384	SS50377_20384 Hypothetical protein
SS50377_20385	SS50377_20385 Hypothetical protein
SS50377_20386	SS50377_20386 Dynein intermediate chain
SS50377_20387	SS50377_20387 Adenine phosphoribosyltransferase
SS50377_20388	SS50377_20388 Hypothetical protein
SS50377_20389	SS50377_20389 Short-chain dehydrogenase, putative
SS50377_20390	SS50377_20390 Hypothetical protein
SS50377_20391	SS50377_20391 Hypothetical protein
SS50377_20392	SS50377_20392 Hypothetical protein
SS50377_20393	SS50377_20393 Short-chain dehydrogenase, putative
SS50377_20394	SS50377_20394 Hypothetical protein
SS50377_20395	SS50377_20395 Hypothetical protein
SS50377_20396	SS50377_20396 Transmembrane domain-containing protein
SS50377_20397	SS50377_20397 Hypothetical protein
SS50377_20398	SS50377_20398 Hypothetical protein
SS50377_20399	SS50377_20399 Hypothetical protein
SS50377_20400	SS50377_20400 Hypothetical protein
SS50377_20401	SS50377_20401 Major facilitator superfamily protein
SS50377_20402	SS50377_20402 Hypothetical protein
SS50377_20403	SS50377_20403 PFU (PLAA family ubiquitin binding) domain-containing protein
SS50377_20404	SS50377_20404 Hypothetical protein
SS50377_20405	SS50377_20405 Hypothetical protein
SS50377_20406	SS50377_20406 Hypothetical protein
SS50377_20407	SS50377_20407 Hypothetical protein
SS50377_20408	SS50377_20408 Hypothetical protein
SS50377_20409	SS50377_20409 Hypothetical protein
SS50377_20410	SS50377_20410 Hypothetical protein
SS50377_20411	SS50377_20411 Hypothetical protein
SS50377_20413	SS50377_20413 Hypothetical protein
SS50377_20414	SS50377_20414 Palmitoyl-protein thioesterase
SS50377_20415	SS50377_20415 Hypothetical protein
SS50377_20416	SS50377_20416 Vacuolar protein sorting 4b
SS50377_20417	SS50377_20417 Hypothetical protein
SS50377_20418	SS50377_20418 ADP-ribosylation factor like protein 2b
SS50377_20419	SS50377_20419 Hypothetical protein
SS50377_20420	SS50377_20420 Hypothetical protein
SS50377_20421	SS50377_20421 Touch receptor neuron Mec-17 family protein
SS50377_20422	SS50377_20422 Hypothetical protein
SS50377_20423	SS50377_20423 Palmitoyl-protein thioesterase
SS50377_20424	SS50377_20424 Hypothetical protein
SS50377_20425	SS50377_20425 Hypothetical protein
SS50377_20426	SS50377_20426 Hypothetical protein
SS50377_20427	SS50377_20427 Ribosomal protein L35
SS50377_20428	SS50377_20428 Centromere/microtubule binding protein CBF5
SS50377_20429	SS50377_20429 Mitotic-spindle organizing gamma-tubulin ring associated protein
SS50377_20430	SS50377_20430 Hypothetical protein
SS50377_20431	SS50377_20431 Hypothetical protein
SS50377_20432	SS50377_20432 Hypothetical protein
SS50377_20433	SS50377_20433 DNA-directed RNA polymerase RPB3
SS50377_20434	SS50377_20434 Hypothetical protein
SS50377_20435	SS50377_20435 Hypothetical protein
SS50377_20436	SS50377_20436 Hypothetical protein
SS50377_20437	SS50377_20437 Hypothetical protein
SS50377_20438	SS50377_20438 Zinc finger domain-containing protein
SS50377_20439	SS50377_20439 Hypothetical protein
SS50377_20440	SS50377_20440 Tubulin tyrosine ligase
SS50377_20441	SS50377_20441 Hypothetical protein
SS50377_20443	SS50377_20443 Hypothetical protein
SS50377_20444	SS50377_20444 Zinc finger domain-containing protein
SS50377_20445	SS50377_20445 Hypothetical protein
SS50377_20446	SS50377_20446 Hypothetical protein
SS50377_20447	SS50377_20447 Hypothetical protein
SS50377_20448	SS50377_20448 Hypothetical protein
SS50377_20449	SS50377_20449 Hypothetical protein
SS50377_20450	SS50377_20450 Hsp20/alpha crystallin family protein
SS50377_20451	SS50377_20451 Hypothetical protein
SS50377_20452	SS50377_20452 Hypothetical protein
SS50377_20453	SS50377_20453 Ribosomal protein S4
SS50377_20454	SS50377_20454 Hypothetical protein
SS50377_20455	SS50377_20455 Hypothetical protein
SS50377_20456	SS50377_20456 Hsp20/alpha crystallin family protein
SS50377_20457	SS50377_20457 FOP dimerization domain-containing protein
SS50377_20458	SS50377_20458 Hypothetical protein
SS50377_20459	SS50377_20459 Hypothetical protein
SS50377_20460	SS50377_20460 Hypothetical protein
SS50377_20461	SS50377_20461 Amino acid transporter, putative
SS50377_20462	SS50377_20462 Hypothetical protein
SS50377_20463	SS50377_20463 Hypothetical protein
SS50377_20464	SS50377_20464 Hypothetical protein
SS50377_20465	SS50377_20465 Hypothetical protein
SS50377_20466	SS50377_20466 Hypothetical protein
SS50377_20467	SS50377_20467 Hypothetical protein
SS50377_20468	SS50377_20468 Hypothetical protein
SS50377_20469	SS50377_20469 Hypothetical protein
SS50377_20470	SS50377_20470 2Fe-2S ferredoxin 1
SS50377_20471	SS50377_20471 Hypothetical protein
SS50377_20472	SS50377_20472 Hypothetical protein
SS50377_20473	SS50377_20473 ABC transporter family protein
SS50377_20474	SS50377_20474 Cysteine-rich membrane protein 2
SS50377_20475	SS50377_20475 Hypothetical protein
SS50377_20476	SS50377_20476 Hypothetical protein
SS50377_20477	SS50377_20477 Hypothetical protein
SS50377_20478	SS50377_20478 Cysteine-rich membrane protein 2
SS50377_20479	SS50377_20479 Hypothetical protein
SS50377_20480	SS50377_20480 Hypothetical protein
SS50377_20481	SS50377_20481 Hypothetical protein
SS50377_20482	SS50377_20482 Hypothetical protein
SS50377_20483	SS50377_20483 Hypothetical protein
SS50377_20485	SS50377_20485 Hypothetical protein
SS50377_20486	SS50377_20486 Hypothetical protein
SS50377_20487	SS50377_20487 Hypothetical protein
SS50377_20488	SS50377_20488 Hypothetical protein
SS50377_20489	SS50377_20489 Hypothetical protein
SS50377_20490	SS50377_20490 Hypothetical protein
SS50377_20491	SS50377_20491 Cysteine-rich membrane protein 2
SS50377_20492	SS50377_20492 Hypothetical protein
SS50377_20493	SS50377_20493 Hypothetical protein
SS50377_20494	SS50377_20494 Hypothetical protein
SS50377_20495	SS50377_20495 Cysteine-rich membrane protein 2
SS50377_20496	SS50377_20496 Transmembrane domain-containing protein
SS50377_20497	SS50377_20497 Chaperone protein DnaJ
SS50377_20498	SS50377_20498 Hypothetical protein
SS50377_20499	SS50377_20499 Hypothetical protein
SS50377_20500	SS50377_20500 Hypothetical protein
SS50377_20501	SS50377_20501 Hypothetical protein
SS50377_20502	SS50377_20502 Hypothetical protein
SS50377_20503	SS50377_20503 Hypothetical protein
SS50377_20504	SS50377_20504 Hypothetical protein
SS50377_20505	SS50377_20505 Hypothetical protein
SS50377_20506	SS50377_20506 Proteasome subunit beta type
SS50377_20507	SS50377_20507 Transmembrane domain-containing protein
SS50377_20508	SS50377_20508 Hypothetical protein
SS50377_20509	SS50377_20509 Cysteine-rich membrane protein 2
SS50377_20510	SS50377_20510 Hypothetical protein
SS50377_20511	SS50377_20511 Hypothetical protein
SS50377_20512	SS50377_20512 Ribosomal protein S12
SS50377_20513	SS50377_20513 Ribosomal protein L7Ae
SS50377_20514	SS50377_20514 Hypothetical protein
SS50377_20515	SS50377_20515 Hypothetical protein
SS50377_20516	SS50377_20516 Hypothetical protein
SS50377_20517	SS50377_20517 Hypothetical protein
SS50377_20518	SS50377_20518 Sulfite reductase (NADPH) flavoprotein alpha-component
SS50377_20519	SS50377_20519 Hypothetical protein
SS50377_20520	SS50377_20520 Hypothetical protein
SS50377_20521	SS50377_20521 Hypothetical protein
SS50377_20522	SS50377_20522 Hypothetical protein
