OG	id	desc
OG0000086	HIN_060355	HIN_060355 EF hand domain-containing protein
OG0000086	HIN_060395	HIN_060395 EF hand domain-containing protein
OG0000086	HIN_068612	HIN_068612 EF hand domain-containing protein
OG0000086	HIN_077026	HIN_077026 EF hand domain-containing protein
OG0000086	HIN_081538	HIN_081538 EF hand domain-containing protein
OG0000086	HIN_084998	HIN_084998 EF hand domain-containing protein
OG0000086	HIN_088313	HIN_088313 EF hand domain-containing protein
OG0000086	HIN_089242	HIN_089242 EF hand domain-containing protein
OG0000086	HIN_089249	HIN_089249 EF hand domain-containing protein
OG0000086	HIN_089780	HIN_089780 EF hand domain-containing protein
OG0000086	HIN_089786	HIN_089786 EF hand domain-containing protein
OG0000086	HIN_092088	HIN_092088 EF hand domain-containing protein
OG0000086	HIN_092400	HIN_092400 EF hand domain-containing protein
OG0000086	HIN_100580	HIN_100580 EF hand domain-containing protein
OG0000086	HIN_101038	HIN_101038 EF hand domain-containing protein
OG0000195	HIN_004709	HIN_004709 Conserved hypothetical protein
OG0000195	HIN_004711	HIN_004711 Conserved hypothetical protein
OG0000195	HIN_012689	HIN_012689 Conserved hypothetical protein
OG0000195	HIN_018727	HIN_018727 Conserved hypothetical protein
OG0000195	HIN_018728	HIN_018728 Conserved hypothetical protein
OG0000195	HIN_018729	HIN_018729 Conserved hypothetical protein
OG0000195	HIN_021210	HIN_021210 Conserved hypothetical protein
OG0000195	HIN_021941	HIN_021941 Conserved hypothetical protein
OG0000195	HIN_021942	HIN_021942 Conserved hypothetical protein
OG0000195	HIN_021945	HIN_021945 Conserved hypothetical protein
OG0000195	HIN_021946	HIN_021946 Conserved hypothetical protein
OG0000195	HIN_029072	HIN_029072 Hypothetical protein
OG0000195	HIN_029074	HIN_029074 Conserved hypothetical protein
OG0000195	HIN_031949	HIN_031949 Conserved hypothetical protein
OG0000195	HIN_056671	HIN_056671 Conserved hypothetical protein
OG0000195	HIN_057309	HIN_057309 Conserved hypothetical protein
OG0000195	HIN_059216	HIN_059216 Conserved hypothetical protein
OG0000195	HIN_059217	HIN_059217 Conserved hypothetical protein
OG0000195	HIN_064865	HIN_064865 Conserved hypothetical protein
OG0000195	HIN_064866	HIN_064866 Conserved hypothetical protein
OG0000195	HIN_064868	HIN_064868 Conserved hypothetical protein
OG0000195	HIN_064871	HIN_064871 Conserved hypothetical protein
OG0000195	HIN_066025	HIN_066025 Conserved hypothetical protein
OG0000195	HIN_066027	HIN_066027 Conserved hypothetical protein
OG0000195	HIN_066029	HIN_066029 Conserved hypothetical protein
OG0000195	HIN_073541	HIN_073541 Conserved hypothetical protein
OG0000195	HIN_073542	HIN_073542 Conserved hypothetical protein
OG0000195	HIN_075750	HIN_075750 Conserved hypothetical protein
OG0000195	HIN_079058	HIN_079058 Conserved hypothetical protein
OG0000195	HIN_079060	HIN_079060 Conserved hypothetical protein
OG0000195	HIN_083104	HIN_083104 Conserved hypothetical protein
OG0000195	HIN_083105	HIN_083105 Conserved hypothetical protein
OG0000378	HIN_002795	HIN_002795 Nucleotidyl cyclase
OG0000378	HIN_003720	HIN_003720 Nucleotidyl cyclase
OG0000378	HIN_003751	HIN_003751 Nucleotidyl cyclase
OG0000378	HIN_003753	HIN_003753 Nucleotidyl cyclase
OG0000378	HIN_003755	HIN_003755 Nucleotidyl cyclase
OG0000378	HIN_005231	HIN_005231 Nucleotidyl cyclase
OG0000378	HIN_018560	HIN_018560 Nucleotidyl cyclase
OG0000378	HIN_029942	HIN_029942 Guanylate cyclase
OG0000378	HIN_029943	HIN_029943 Nucleotidyl cyclase
OG0000378	HIN_029945	HIN_029945 Nucleotidyl cyclase
OG0000378	HIN_029947	HIN_029947 Nucleotidyl cyclase
OG0000378	HIN_029974	HIN_029974 Nucleotidyl cyclase
OG0000378	HIN_050843	HIN_050843 Nucleotidyl cyclase
OG0000378	HIN_050856	HIN_050856 Nucleotidyl cyclase
OG0000378	HIN_050858	HIN_050858 Nucleotidyl cyclase
OG0000378	HIN_050893	HIN_050893 Nucleotidyl cyclase
OG0000378	HIN_078444	HIN_078444 Nucleotidyl cyclase
OG0000378	HIN_084138	HIN_084138 Nucleotidyl cyclase
OG0000378	HIN_084144	HIN_084144 Nucleotidyl cyclase
OG0000378	HIN_084149	HIN_084149 Nucleotidyl cyclase
OG0000378	HIN_084203	HIN_084203 Nucleotidyl cyclase
OG0000378	HIN_084205	HIN_084205 Nucleotidyl cyclase
OG0000378	HIN_087783	HIN_087783 Nucleotidyl cyclase
OG0000378	HIN_087785	HIN_087785 Nucleotidyl cyclase
OG0000378	HIN_097434	HIN_097434 Guanylate cyclase
OG0000378	HIN_100314	HIN_100314 Nucleotidyl cyclase
OG0000378	HIN_100698	HIN_100698 Nucleotidyl cyclase
OG0000406	HIN_003706	HIN_003706 Conserved hypothetical protein
OG0000406	HIN_019755	HIN_019755 Conserved hypothetical protein
OG0000406	HIN_019756	HIN_019756 Conserved hypothetical protein
OG0000406	HIN_019757	HIN_019757 Conserved hypothetical protein
OG0000406	HIN_019758	HIN_019758 Hypothetical protein
OG0000406	HIN_026936	HIN_026936 Conserved hypothetical protein
OG0000406	HIN_028095	HIN_028095 Conserved hypothetical protein
OG0000406	HIN_029987	HIN_029987 Conserved hypothetical protein
OG0000406	HIN_038916	HIN_038916 Conserved hypothetical protein
OG0000406	HIN_045215	HIN_045215 Conserved hypothetical protein
OG0000406	HIN_045216	HIN_045216 Conserved hypothetical protein
OG0000406	HIN_045220	HIN_045220 Conserved hypothetical protein
OG0000406	HIN_045221	HIN_045221 Conserved hypothetical protein
OG0000406	HIN_050916	HIN_050916 Conserved hypothetical protein
OG0000406	HIN_070629	HIN_070629 Conserved hypothetical protein
OG0000406	HIN_070630	HIN_070630 Conserved hypothetical protein
OG0000406	HIN_070634	HIN_070634 Conserved hypothetical protein
OG0000406	HIN_070635	HIN_070635 Conserved hypothetical protein
OG0000406	HIN_072874	HIN_072874 Conserved hypothetical protein
OG0000406	HIN_072878	HIN_072878 Conserved hypothetical protein
OG0000406	HIN_072879	HIN_072879 Conserved hypothetical protein
OG0000406	HIN_084869	HIN_084869 Conserved hypothetical protein
OG0000406	HIN_085481	HIN_085481 Conserved hypothetical protein
OG0000406	HIN_085482	HIN_085482 Conserved hypothetical protein
OG0000406	HIN_085483	HIN_085483 Conserved hypothetical protein
OG0000502	HIN_006570	HIN_006570 Cathepsin L
OG0000502	HIN_008159	HIN_008159 Cathepsin L
OG0000502	HIN_023337	HIN_023337 Cathepsin L
OG0000502	HIN_028285	HIN_028285 Cathepsin L
OG0000502	HIN_038292	HIN_038292 Cathepsin L
OG0000502	HIN_050300	HIN_050300 Cathepsin L
OG0000506	HIN_009664	HIN_009664 Superoxide reductase
OG0000506	HIN_009677	HIN_009677 Superoxide reductase
OG0000506	HIN_009690	HIN_009690 Superoxide reductase
OG0000506	HIN_009706	HIN_009706 Superoxide reductase
OG0000506	HIN_009710	HIN_009710 Superoxide reductase
OG0000506	HIN_009717	HIN_009717 Superoxide reductase
OG0000506	HIN_009731	HIN_009731 Superoxide reductase
OG0000506	HIN_009772	HIN_009772 Superoxide reductase
OG0000506	HIN_024649	HIN_024649 Superoxide reductase
OG0000506	HIN_024666	HIN_024666 Superoxide reductase
OG0000506	HIN_024682	HIN_024682 Superoxide reductase
OG0000506	HIN_024695	HIN_024695 Superoxide reductase
OG0000506	HIN_024701	HIN_024701 Superoxide reductase
OG0000506	HIN_024744	HIN_024744 Superoxide reductase
OG0000506	HIN_025277	HIN_025277 Superoxide reductase
OG0000506	HIN_025316	HIN_025316 Superoxide reductase
OG0000506	HIN_025324	HIN_025324 Superoxide reductase
OG0000506	HIN_025345	HIN_025345 Superoxide reductase
OG0000506	HIN_025374	HIN_025374 Superoxide reductase
OG0000506	HIN_025384	HIN_025384 Superoxide reductase
OG0000506	HIN_025418	HIN_025418 Superoxide reductase
OG0000543	HIN_025787	HIN_025787 Cysteine-rich membrane protein 2
OG0000578	HIN_001514	HIN_001514 Thioredoxin domain-containing protein
OG0000578	HIN_002146	HIN_002146 Thioredoxin domain-containing protein
OG0000578	HIN_014872	HIN_014872 Thioredoxin domain-containing protein
OG0000578	HIN_015874	HIN_015874 Thioredoxin domain-containing protein
OG0000578	HIN_036042	HIN_036042 Thioredoxin domain-containing protein
OG0000578	HIN_036444	HIN_036444 Thioredoxin domain-containing protein
OG0000578	HIN_065942	HIN_065942 Thioredoxin domain-containing protein
OG0000578	HIN_065948	HIN_065948 Thioredoxin domain-containing protein
OG0000578	HIN_070850	HIN_070850 Thioredoxin domain-containing protein
OG0000578	HIN_070856	HIN_070856 Thioredoxin domain-containing protein
OG0000578	HIN_081854	HIN_081854 Thioredoxin domain-containing protein
OG0000578	HIN_082404	HIN_082404 Thioredoxin domain-containing protein
OG0000578	HIN_100805	HIN_100805 Thioredoxin domain-containing protein
OG0000674	HIN_020958	HIN_020958 Conserved hypothetical protein
OG0000674	HIN_020961	HIN_020961 Conserved hypothetical protein
OG0000674	HIN_020964	HIN_020964 Conserved hypothetical protein
OG0000674	HIN_020967	HIN_020967 Conserved hypothetical protein
OG0000674	HIN_020970	HIN_020970 Conserved hypothetical protein
OG0000674	HIN_020973	HIN_020973 Conserved hypothetical protein
OG0000674	HIN_020976	HIN_020976 Conserved hypothetical protein
OG0000674	HIN_064563	HIN_064563 Conserved hypothetical protein
OG0000674	HIN_098157	HIN_098157 Conserved hypothetical protein
OG0000674	HIN_098161	HIN_098161 Conserved hypothetical protein
OG0000674	HIN_098165	HIN_098165 Conserved hypothetical protein
OG0000674	HIN_098169	HIN_098169 Conserved hypothetical protein
OG0000674	HIN_098516	HIN_098516 Conserved hypothetical protein
OG0000674	HIN_099112	HIN_099112 Conserved hypothetical protein
OG0000674	HIN_099115	HIN_099115 Conserved hypothetical protein
OG0000674	HIN_099118	HIN_099118 Conserved hypothetical protein
OG0000674	HIN_099121	HIN_099121 Conserved hypothetical protein
OG0000883	HIN_001226	HIN_001226 5'-3' deoxyribonucleotidase, putative
OG0000883	HIN_001229	HIN_001229 5'-3' deoxyribonucleotidase, putative
OG0000883	HIN_013098	HIN_013098 5'-3' deoxyribonucleotidase, putative
OG0000883	HIN_013103	HIN_013103 5'-3' deoxyribonucleotidase, putative
OG0000883	HIN_013166	HIN_013166 5'-3' deoxyribonucleotidase
OG0000883	HIN_018617	HIN_018617 5'-3' deoxyribonucleotidase, putative
OG0000883	HIN_026037	HIN_026037 5'-3' deoxyribonucleotidase, putative
OG0000883	HIN_046821	HIN_046821 5'-3' deoxyribonucleotidase
OG0000883	HIN_062694	HIN_062694 5'-3' deoxyribonucleotidase
OG0000883	HIN_078496	HIN_078496 5'-3' deoxyribonucleotidase, putative
OG0000883	HIN_092144	HIN_092144 5'-3' deoxyribonucleotidase
OG0000900	HIN_007453	HIN_007453 Conserved hypothetical protein
OG0000900	HIN_007465	HIN_007465 Conserved hypothetical protein
OG0000900	HIN_007470	HIN_007470 Conserved hypothetical protein
OG0000900	HIN_007479	HIN_007479 Conserved hypothetical protein
OG0000900	HIN_037757	HIN_037757 Conserved hypothetical protein
OG0000900	HIN_037765	HIN_037765 Conserved hypothetical protein
OG0000900	HIN_037770	HIN_037770 Conserved hypothetical protein
OG0000900	HIN_037775	HIN_037775 Conserved hypothetical protein
OG0000900	HIN_037783	HIN_037783 Conserved hypothetical protein
OG0000900	HIN_058150	HIN_058150 Conserved hypothetical protein
OG0000900	HIN_058155	HIN_058155 Conserved hypothetical protein
OG0000900	HIN_058160	HIN_058160 Conserved hypothetical protein
OG0000900	HIN_058168	HIN_058168 Conserved hypothetical protein
OG0000921	HIN_015519	HIN_015519 SNARE
OG0000921	HIN_015542	HIN_015542 SNARE
OG0000921	HIN_015543	HIN_015543 SNARE
OG0000921	HIN_016516	HIN_016516 SNARE
OG0000921	HIN_016563	HIN_016563 SNARE
OG0000921	HIN_016564	HIN_016564 SNARE
OG0000921	HIN_030623	HIN_030623 SNARE
OG0000921	HIN_048767	HIN_048767 SNARE
OG0000921	HIN_074404	HIN_074404 SNARE
OG0000921	HIN_091230	HIN_091230 SNARE
OG0000921	HIN_091231	HIN_091231 SNARE
OG0001011	HIN_021084	HIN_021084 Conserved hypothetical protein
OG0001011	HIN_021097	HIN_021097 Conserved hypothetical protein
OG0001011	HIN_021117	HIN_021117 Conserved hypothetical protein
OG0001011	HIN_032052	HIN_032052 Conserved hypothetical protein
OG0001011	HIN_032064	HIN_032064 Conserved hypothetical protein
OG0001011	HIN_032077	HIN_032077 Conserved hypothetical protein
OG0001011	HIN_059709	HIN_059709 Conserved hypothetical protein
OG0001011	HIN_099269	HIN_099269 Conserved hypothetical protein
OG0001011	HIN_099271	HIN_099271 Conserved hypothetical protein
OG0001134	HIN_026795	HIN_026795 TRNA dihydrouridine synthase
OG0001134	HIN_026802	HIN_026802 TRNA dihydrouridine synthase
OG0001134	HIN_026817	HIN_026817 TRNA dihydrouridine synthase
OG0001134	HIN_039302	HIN_039302 TRNA dihydrouridine synthase
OG0001134	HIN_039305	HIN_039305 Hypothetical protein
OG0001134	HIN_045826	HIN_045826 TRNA dihydrouridine synthase
OG0001134	HIN_081587	HIN_081587 Hypothetical protein
OG0001134	HIN_081590	HIN_081590 TRNA dihydrouridine synthase
OG0001134	HIN_095722	HIN_095722 TRNA dihydrouridine synthase
OG0001134	HIN_100787	HIN_100787 TRNA dihydrouridine synthase
OG0001134	HIN_101020	HIN_101020 Hypothetical protein
OG0001147	HIN_037454	HIN_037454 Peptidylprolyl isomerase
OG0001147	HIN_037465	HIN_037465 Peptidylprolyl isomerase
OG0001147	HIN_049293	HIN_049293 Peptidylprolyl isomerase
OG0001147	HIN_049302	HIN_049302 Peptidylprolyl isomerase
OG0001147	HIN_057944	HIN_057944 Peptidylprolyl isomerase
OG0001147	HIN_057950	HIN_057950 Peptidylprolyl isomerase
OG0001147	HIN_057955	HIN_057955 Peptidylprolyl isomerase
OG0001147	HIN_078961	HIN_078961 Peptidylprolyl isomerase
OG0001147	HIN_078966	HIN_078966 Peptidylprolyl isomerase
OG0001147	HIN_078971	HIN_078971 Peptidylprolyl isomerase
OG0001147	HIN_081225	HIN_081225 Peptidylprolyl isomerase
OG0001196	HIN_004851	HIN_004851 Putative phosphate transporter
OG0001196	HIN_004852	HIN_004852 Putative phosphate transporter
OG0001196	HIN_012567	HIN_012567 Putative phosphate transporter
OG0001196	HIN_054998	HIN_054998 Transmembrane domain-containing protein
OG0001196	HIN_075578	HIN_075578 Transmembrane domain-containing protein
OG0001196	HIN_090048	HIN_090048 Transmembrane domain-containing protein
OG0001203	HIN_005766	HIN_005766 Conserved hypothetical protein
OG0001203	HIN_005772	HIN_005772 Conserved hypothetical protein
OG0001203	HIN_046762	HIN_046762 Conserved hypothetical protein
OG0001203	HIN_046772	HIN_046772 Conserved hypothetical protein
OG0001203	HIN_046777	HIN_046777 Conserved hypothetical protein
OG0001203	HIN_086910	HIN_086910 Conserved hypothetical protein
OG0001203	HIN_086915	HIN_086915 Conserved hypothetical protein
OG0001209	HIN_006673	HIN_006673 Conserved hypothetical protein
OG0001209	HIN_055922	HIN_055922 Conserved hypothetical protein
OG0001209	HIN_073353	HIN_073353 Conserved hypothetical protein
OG0001434	HIN_030261	HIN_030261 Kinase, CAMK CAMKL
OG0001434	HIN_038528	HIN_038528 Kinase, CAMK CAMKL
OG0001434	HIN_050514	HIN_050514 Kinase, CAMK CAMKL
OG0001434	HIN_066175	HIN_066175 Kinase, CAMK CAMKL
OG0001434	HIN_066176	HIN_066176 Kinase, CAMK CAMKL
OG0001434	HIN_067245	HIN_067245 Kinase, CAMK CAMKL
OG0001434	HIN_067247	HIN_067247 Kinase, CAMK CAMKL
OG0001434	HIN_094388	HIN_094388 Kinase, CAMK CAMKL
OG0001434	HIN_094389	HIN_094389 Kinase, CAMK CAMKL
OG0001449	HIN_036186	HIN_036186 Conserved hypothetical protein
OG0001449	HIN_036199	HIN_036199 Conserved hypothetical protein
OG0001449	HIN_060024	HIN_060024 Conserved hypothetical protein
OG0001449	HIN_060409	HIN_060409 Conserved hypothetical protein
OG0001449	HIN_060421	HIN_060421 Conserved hypothetical protein
OG0001449	HIN_068627	HIN_068627 Conserved hypothetical protein
OG0001449	HIN_068642	HIN_068642 Conserved hypothetical protein
OG0001449	HIN_088329	HIN_088329 Conserved hypothetical protein
OG0001449	HIN_088344	HIN_088344 Conserved hypothetical protein
OG0001520	HIN_003797	HIN_003797 Conserved hypothetical protein
OG0001520	HIN_003801	HIN_003801 Conserved hypothetical protein
OG0001520	HIN_046451	HIN_046451 Conserved hypothetical protein
OG0001520	HIN_050803	HIN_050803 Conserved hypothetical protein
OG0001520	HIN_087747	HIN_087747 Conserved hypothetical protein
OG0001520	HIN_089666	HIN_089666 Conserved hypothetical protein
OG0001520	HIN_089669	HIN_089669 Conserved hypothetical protein
OG0001521	HIN_003875	HIN_003875 Putative glycolipid transfer protein
OG0001521	HIN_020613	HIN_020613 Putative glycolipid transfer protein
OG0001521	HIN_046511	HIN_046511 Putative glycolipid transfer protein
OG0001521	HIN_079889	HIN_079889 Putative glycolipid transfer protein
OG0001521	HIN_087518	HIN_087518 Putative glycolipid transfer protein
OG0001569	HIN_010012	HIN_010012 Conserved hypothetical protein
OG0001569	HIN_010015	HIN_010015 Conserved hypothetical protein
OG0001569	HIN_047875	HIN_047875 Conserved hypothetical protein
OG0001569	HIN_074891	HIN_074891 Conserved hypothetical protein
OG0001569	HIN_074893	HIN_074893 Conserved hypothetical protein
OG0001569	HIN_100710	HIN_100710 Conserved hypothetical protein
OG0001583	HIN_016421	HIN_016421 Conserved hypothetical protein
OG0001583	HIN_093042	HIN_093042 Conserved hypothetical protein
OG0001583	HIN_093244	HIN_093244 Conserved hypothetical protein
OG0001583	HIN_094854	HIN_094854 Conserved hypothetical protein
OG0001583	HIN_094858	HIN_094858 Conserved hypothetical protein
OG0001583	HIN_095564	HIN_095564 Conserved hypothetical protein
OG0001583	HIN_100247	HIN_100247 Conserved hypothetical protein
OG0001601	HIN_019392	HIN_019392 Lysophospholipid acyltransferase
OG0001601	HIN_019399	HIN_019399 Lysophospholipid acyltransferase
OG0001601	HIN_067102	HIN_067102 Lysophospholipid acyltransferase
OG0001601	HIN_067115	HIN_067115 Lysophospholipid acyltransferase
OG0001601	HIN_086825	HIN_086825 Lysophospholipid acyltransferase
OG0001601	HIN_086836	HIN_086836 Lysophospholipid acyltransferase
OG0001601	HIN_086857	HIN_086857 Lysophospholipid acyltransferase
OG0001601	HIN_086870	HIN_086870 Lysophospholipid acyltransferase
OG0001636	HIN_026064	HIN_026064 Ras-like GTPase superfamily protein
OG0001636	HIN_034967	HIN_034967 Ras-like GTPase superfamily protein
OG0001636	HIN_037128	HIN_037128 Ras-like GTPase superfamily protein
OG0001636	HIN_045020	HIN_045020 Ras-like GTPase superfamily protein
OG0001636	HIN_046109	HIN_046109 Ras-like GTPase superfamily protein
OG0001636	HIN_080886	HIN_080886 Ras-like GTPase superfamily protein
OG0001636	HIN_086414	HIN_086414 Ras-like GTPase superfamily protein
OG0001636	HIN_091132	HIN_091132 Ras-like GTPase superfamily protein
OG0001639	HIN_026880	HIN_026880 Conserved hypothetical protein
OG0001639	HIN_026882	HIN_026882 Conserved hypothetical protein
OG0001639	HIN_030188	HIN_030188 Conserved hypothetical protein
OG0001639	HIN_030190	HIN_030190 Conserved hypothetical protein
OG0001639	HIN_039372	HIN_039372 Conserved hypothetical protein
OG0001639	HIN_039374	HIN_039374 Conserved hypothetical protein
OG0001639	HIN_081527	HIN_081527 Conserved hypothetical protein
OG0001639	HIN_081528	HIN_081528 Conserved hypothetical protein
OG0001652	HIN_032271	HIN_032271 Xaa-Pro aminopeptidase
OG0001652	HIN_032282	HIN_032282 Xaa-Pro aminopeptidase
OG0001652	HIN_034418	HIN_034418 Xaa-Pro aminopeptidase
OG0001652	HIN_034429	HIN_034429 Xaa-Pro aminopeptidase
OG0001652	HIN_053574	HIN_053574 Xaa-Pro aminopeptidase
OG0001652	HIN_053587	HIN_053587 Xaa-Pro aminopeptidase
OG0001652	HIN_062236	HIN_062236 Xaa-Pro aminopeptidase
OG0001652	HIN_062249	HIN_062249 Xaa-Pro aminopeptidase
OG0001683	HIN_040784	HIN_040784 Zinc finger domain-containing protein
OG0001683	HIN_040804	HIN_040804 DHHC zinc finger domain-containing protein
OG0001683	HIN_051998	HIN_051998 Zinc finger domain
OG0001683	HIN_052018	HIN_052018 Conserved hypothetical protein
OG0001683	HIN_055580	HIN_055580 Zinc finger domain-containing protein
OG0001683	HIN_055596	HIN_055596 DHHC zinc finger domain-containing protein
OG0001683	HIN_088024	HIN_088024 Conserved hypothetical protein
OG0001683	HIN_088042	HIN_088042 Zinc finger domain
OG0001796	HIN_007123	HIN_007123 Conserved hypothetical protein
OG0001796	HIN_029756	HIN_029756 Conserved hypothetical protein
OG0001796	HIN_044491	HIN_044491 Hypothetical protein
OG0001796	HIN_044494	HIN_044494 Conserved hypothetical protein
OG0001796	HIN_044495	HIN_044495 Hypothetical protein
OG0001902	HIN_019672	HIN_019672 Kinase, CMGC CDK
OG0001902	HIN_019674	HIN_019674 Protein kinase-like domain superfamily
OG0001902	HIN_019676	HIN_019676 Protein kinase-like domain superfamily
OG0001902	HIN_076899	HIN_076899 Protein kinase-like domain superfamily
OG0001902	HIN_076901	HIN_076901 Protein kinase-like domain superfamily
OG0001902	HIN_076903	HIN_076903 Kinase, CMGC CDK
OG0001902	HIN_097176	HIN_097176 Kinase, CMGC CDK
OG0001919	HIN_021144	HIN_021144 Conserved hypothetical protein
OG0001919	HIN_021145	HIN_021145 Conserved hypothetical protein
OG0001919	HIN_032004	HIN_032004 Conserved hypothetical protein
OG0001919	HIN_032005	HIN_032005 Conserved hypothetical protein
OG0001919	HIN_057247	HIN_057247 Conserved hypothetical protein
OG0001919	HIN_057248	HIN_057248 Conserved hypothetical protein
OG0001921	HIN_021304	HIN_021304 Conserved hypothetical protein
OG0001921	HIN_059323	HIN_059323 Conserved hypothetical protein
OG0001921	HIN_068817	HIN_068817 Conserved hypothetical protein
OG0001921	HIN_068819	HIN_068819 Hypothetical protein
OG0001921	HIN_073226	HIN_073226 Conserved hypothetical protein
OG0001921	HIN_074671	HIN_074671 Hypothetical protein
OG0001931	HIN_022058	HIN_022058 Conserved hypothetical protein
OG0001931	HIN_090262	HIN_090262 Myb-like DNA-binding domain-containing protein
OG0001931	HIN_092025	HIN_092025 Myb-like DNA-binding domain-containing protein
OG0001996	HIN_036195	HIN_036195 Conserved hypothetical protein
OG0001996	HIN_060006	HIN_060006 Conserved hypothetical protein
OG0001996	HIN_060018	HIN_060018 Conserved hypothetical protein
OG0001996	HIN_060413	HIN_060413 Conserved hypothetical protein
OG0001996	HIN_068634	HIN_068634 Conserved hypothetical protein
OG0001996	HIN_088336	HIN_088336 Conserved hypothetical protein
OG0002008	HIN_040325	HIN_040325 Syntaphilin family protein
OG0002008	HIN_040338	HIN_040338 Syntaphilin family protein
OG0002008	HIN_071258	HIN_071258 Syntaphilin family protein
OG0002008	HIN_071271	HIN_071271 Syntaphilin family protein
OG0002008	HIN_087106	HIN_087106 Syntaphilin family protein
OG0002008	HIN_087121	HIN_087121 Syntaphilin family protein
OG0002008	HIN_094694	HIN_094694 Syntaphilin family protein
OG0002050	HIN_066550	HIN_066550 Conserved hypothetical protein
OG0002050	HIN_069842	HIN_069842 Conserved hypothetical protein
OG0002050	HIN_071554	HIN_071554 Conserved hypothetical protein
OG0002050	HIN_071561	HIN_071561 Conserved hypothetical protein
OG0002050	HIN_085158	HIN_085158 Conserved hypothetical protein
OG0002050	HIN_086946	HIN_086946 Conserved hypothetical protein
OG0002057	HIN_078730	HIN_078730 Serine/threonine-protein phosphatase
OG0002057	HIN_078731	HIN_078731 Serine/threonine-protein phosphatase
OG0002057	HIN_082004	HIN_082004 Serine/threonine-protein phosphatase
OG0002057	HIN_082005	HIN_082005 Serine/threonine-protein phosphatase
OG0002057	HIN_095793	HIN_095793 Serine/threonine-protein phosphatase
OG0002057	HIN_095794	HIN_095794 Serine/threonine-protein phosphatase
OG0002098	HIN_000974	HIN_000974 ATP-dependent RNA helicase
OG0002098	HIN_004564	HIN_004564 ATP-dependent RNA helicase
OG0002098	HIN_012810	HIN_012810 ATP-dependent RNA helicase
OG0002098	HIN_012866	HIN_012866 ATP-dependent RNA helicase
OG0002098	HIN_087338	HIN_087338 ATP-dependent RNA helicase
OG0002098	HIN_095683	HIN_095683 ATP-dependent RNA helicase
OG0002110	HIN_001415	HIN_001415 Kinase, CMGC CDK
OG0002110	HIN_001417	HIN_001417 Kinase, CMGC CDK
OG0002110	HIN_001429	HIN_001429 Kinase, CMGC CDK
OG0002110	HIN_001431	HIN_001431 Kinase, CMGC CDK
OG0002110	HIN_014764	HIN_014764 Kinase, CMGC CDK
OG0002110	HIN_014766	HIN_014766 Kinase, CMGC CDK
OG0002171	HIN_004728	HIN_004728 Conserved hypothetical protein
OG0002171	HIN_012614	HIN_012614 Conserved hypothetical protein
OG0002171	HIN_012658	HIN_012658 Hypothetical protein
OG0002171	HIN_012669	HIN_012669 Conserved hypothetical protein
