0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
HIN_004710	e47fa18fa6c58991f37a7e6a64c1a761	405	Pfam	PF13843	Transposase IS4	122	288	2.8E-14	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_004710	e47fa18fa6c58991f37a7e6a64c1a761	405	Coils	Coil	Coil	79	99	-	T	13-10-2020				
HIN_005185	22a7f59e21596dc0e5d9595c725b0218	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_005186	034e4b3d6e69e77e4b23666c9c9e24bd	213	Pfam	PF13843	Transposase IS4	112	208	1.3E-9	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_005186	034e4b3d6e69e77e4b23666c9c9e24bd	213	Coils	Coil	Coil	79	99	-	T	13-10-2020				
HIN_005208	bc027b98a6186668b3d29466ab29d5e5	461	Pfam	PF13843	Transposase IS4	178	344	3.8E-14	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_005208	bc027b98a6186668b3d29466ab29d5e5	461	Coils	Coil	Coil	135	155	-	T	13-10-2020				
HIN_005599	ad849a2786ec061320e0dfb00c005be7	345	Coils	Coil	Coil	135	155	-	T	13-10-2020				
HIN_005599	ad849a2786ec061320e0dfb00c005be7	345	Pfam	PF13843	Transposase IS4	178	315	2.9E-8	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_005647	da7080663960c90fa06e6426cc6c6d32	171	Coils	Coil	Coil	135	155	-	T	13-10-2020				
HIN_005648	12a14aa31c0c05b01a5cfbb5f7fb402e	205	Pfam	PF13843	Transposase IS4	37	88	5.7E-6	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_006514	471f16fed961bf06b8fa438551b37c51	180	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_006521	ba43adbf86c16b35ab323abdbbc6988a	181	Pfam	PF13843	Transposase IS4	8	64	1.3E-5	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_006782	34fdad7824894ade220120c60681c914	206	Pfam	PF13843	Transposase IS4	18	198	4.2E-19	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_006782	34fdad7824894ade220120c60681c914	206	Coils	Coil	Coil	171	191	-	T	13-10-2020				
HIN_006783	345bd41454f08838de777f15d2971ee3	133	Pfam	PF13843	Transposase IS4	13	125	6.1E-6	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_006783	345bd41454f08838de777f15d2971ee3	133	Coils	Coil	Coil	98	118	-	T	13-10-2020				
HIN_007864	a98275595d6bcd786dbcbdfd581db2a1	177	Pfam	PF13843	Transposase IS4	5	77	5.2E-5	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_009300	c53707c0048b1ee6f26796066af65ce4	307	Pfam	PF13843	Transposase IS4	9	64	4.9E-6	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_009301	c900b32eccacee5ab7067aeb321ac8a2	269	Coils	Coil	Coil	135	155	-	T	13-10-2020				
HIN_009301	c900b32eccacee5ab7067aeb321ac8a2	269	Pfam	PF13843	Transposase IS4	168	264	2.1E-9	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_009464	a406194d03a3c50040aba6db56c11c5e	206	Pfam	PF13843	Transposase IS4	18	198	7.2E-19	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_009464	a406194d03a3c50040aba6db56c11c5e	206	Coils	Coil	Coil	171	191	-	T	13-10-2020				
HIN_009465	345bd41454f08838de777f15d2971ee3	133	Pfam	PF13843	Transposase IS4	13	125	6.1E-6	T	13-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_009465	345bd41454f08838de777f15d2971ee3	133	Coils	Coil	Coil	98	118	-	T	13-10-2020				
HIN_010292	c900b32eccacee5ab7067aeb321ac8a2	269	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_010292	c900b32eccacee5ab7067aeb321ac8a2	269	Pfam	PF13843	Transposase IS4	168	264	2.1E-9	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_010360	f97bf5417ee24b2da611da7e3fb10c8a	171	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_010360	f97bf5417ee24b2da611da7e3fb10c8a	171	MobiDBLite	mobidb-lite	consensus disorder prediction	152	171	-	T	14-10-2020				
HIN_010361	429a8d5371426b2ced56f1fed6bbb1b6	171	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_010361	429a8d5371426b2ced56f1fed6bbb1b6	171	MobiDBLite	mobidb-lite	consensus disorder prediction	152	171	-	T	14-10-2020				
HIN_010368	bc027b98a6186668b3d29466ab29d5e5	461	Pfam	PF13843	Transposase IS4	178	344	3.8E-14	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_010368	bc027b98a6186668b3d29466ab29d5e5	461	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_010815	345bd41454f08838de777f15d2971ee3	133	Pfam	PF13843	Transposase IS4	13	125	6.1E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_010815	345bd41454f08838de777f15d2971ee3	133	Coils	Coil	Coil	98	118	-	T	14-10-2020				
HIN_010816	7a030378b688747cfb46dcef42d323a9	206	Pfam	PF13843	Transposase IS4	18	198	1.4E-19	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_010816	7a030378b688747cfb46dcef42d323a9	206	Coils	Coil	Coil	171	191	-	T	14-10-2020				
HIN_010825	ad849a2786ec061320e0dfb00c005be7	345	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_010825	ad849a2786ec061320e0dfb00c005be7	345	Pfam	PF13843	Transposase IS4	178	315	2.9E-8	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_011472	bc027b98a6186668b3d29466ab29d5e5	461	Pfam	PF13843	Transposase IS4	178	344	3.8E-14	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_011472	bc027b98a6186668b3d29466ab29d5e5	461	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_012620	56adcae55586e2b990a36f51140bf882	287	Pfam	PF13843	Transposase IS4	84	170	9.1E-9	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_012670	34804000fcb5fa8f20520110a88c8dc0	245	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_012671	0bc7b5018b052429c1dec5f6ced0296f	181	Pfam	PF13843	Transposase IS4	9	64	3.1E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_012869	fdb8768622c39bb3c00e1e9d9f660430	394	PANTHER	PTHR43823	SPORULATION PROTEIN YKVU	208	350	4.3E-27	T	14-10-2020				
HIN_012869	fdb8768622c39bb3c00e1e9d9f660430	394	Pfam	PF01554	MatE	229	350	1.6E-13	T	14-10-2020	IPR002528	Multi antimicrobial extrusion protein	GO:0015297|GO:0016020|GO:0042910|GO:0055085	Reactome: R-HSA-425366
HIN_013805	23d37188732d5479f19c24cccde3ebb0	155	MobiDBLite	mobidb-lite	consensus disorder prediction	114	139	-	T	14-10-2020				
HIN_013805	23d37188732d5479f19c24cccde3ebb0	155	MobiDBLite	mobidb-lite	consensus disorder prediction	110	139	-	T	14-10-2020				
HIN_013806	4bf9237f82f31b781cdea4fe10f6836d	180	Pfam	PF13843	Transposase IS4	9	64	1.3E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_013992	7b389977fdc5282d13c6d7680884f355	181	Pfam	PF13843	Transposase IS4	9	64	1.4E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_013995	8b9c6cc63d79f2c2d220b9e99cf71415	361	Pfam	PF13843	Transposase IS4	122	288	3.7E-14	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_013995	8b9c6cc63d79f2c2d220b9e99cf71415	361	Coils	Coil	Coil	79	99	-	T	14-10-2020				
HIN_014044	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_014336	a313bebc5fc796227f708969d5e47f87	334	Coils	Coil	Coil	299	319	-	T	14-10-2020				
HIN_014336	a313bebc5fc796227f708969d5e47f87	334	Pfam	PF13843	Transposase IS4	128	326	1.0E-18	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_014502	c8eb04e11d115fe770dc542544a04b11	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_014964	a2dceec584ef7e4ec018f667fa1a05b3	303	Coils	Coil	Coil	139	166	-	T	14-10-2020				
HIN_015077	6b493c5d7b339fbce8e34551e583ac5a	558	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_015077	6b493c5d7b339fbce8e34551e583ac5a	558	PANTHER	PTHR46599:SF3	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	15	480	1.7E-20	T	14-10-2020				
HIN_015077	6b493c5d7b339fbce8e34551e583ac5a	558	Pfam	PF13843	Transposase IS4	168	441	2.0E-29	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_015077	6b493c5d7b339fbce8e34551e583ac5a	558	PANTHER	PTHR46599	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	15	480	1.7E-20	T	14-10-2020				
HIN_015335	6c3734316fe2fd3703333b8f4861f5fd	132	Coils	Coil	Coil	97	117	-	T	14-10-2020				
HIN_015335	6c3734316fe2fd3703333b8f4861f5fd	132	Pfam	PF13843	Transposase IS4	12	124	6.6E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_015336	7a030378b688747cfb46dcef42d323a9	206	Pfam	PF13843	Transposase IS4	18	198	1.4E-19	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_015336	7a030378b688747cfb46dcef42d323a9	206	Coils	Coil	Coil	171	191	-	T	14-10-2020				
HIN_015577	9e280a43cf87774e84b7deab661e3b8c	231	Pfam	PF13843	Transposase IS4	22	114	3.6E-9	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_015821	d123a1003b6e3611179ee033d1302714	460	Pfam	PF13843	Transposase IS4	178	344	3.8E-14	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_015821	d123a1003b6e3611179ee033d1302714	460	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_015956	45a3ffde66c6e194f83fe12ebf463a71	413	MobiDBLite	mobidb-lite	consensus disorder prediction	116	130	-	T	14-10-2020				
HIN_015956	45a3ffde66c6e194f83fe12ebf463a71	413	Coils	Coil	Coil	134	154	-	T	14-10-2020				
HIN_015956	45a3ffde66c6e194f83fe12ebf463a71	413	MobiDBLite	mobidb-lite	consensus disorder prediction	116	140	-	T	14-10-2020				
HIN_015956	45a3ffde66c6e194f83fe12ebf463a71	413	Pfam	PF13843	Transposase IS4	42	400	5.5E-18	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_015956	45a3ffde66c6e194f83fe12ebf463a71	413	PANTHER	PTHR46599	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	40	400	1.8E-16	T	14-10-2020				
HIN_015956	45a3ffde66c6e194f83fe12ebf463a71	413	PANTHER	PTHR46599:SF3	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	40	400	1.8E-16	T	14-10-2020				
HIN_016495	f97bf5417ee24b2da611da7e3fb10c8a	171	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_016495	f97bf5417ee24b2da611da7e3fb10c8a	171	MobiDBLite	mobidb-lite	consensus disorder prediction	152	171	-	T	14-10-2020				
HIN_016496	f97bf5417ee24b2da611da7e3fb10c8a	171	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_016496	f97bf5417ee24b2da611da7e3fb10c8a	171	MobiDBLite	mobidb-lite	consensus disorder prediction	152	171	-	T	14-10-2020				
HIN_016615	345bd41454f08838de777f15d2971ee3	133	Pfam	PF13843	Transposase IS4	13	125	6.1E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_016615	345bd41454f08838de777f15d2971ee3	133	Coils	Coil	Coil	98	118	-	T	14-10-2020				
HIN_016616	ecf17768eb663b9dedf58f3c859caf77	206	Pfam	PF13843	Transposase IS4	18	198	2.1E-19	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_016616	ecf17768eb663b9dedf58f3c859caf77	206	Coils	Coil	Coil	171	191	-	T	14-10-2020				
HIN_016709	a830aafd45447faefa25f7d8424f8277	541	Pfam	PF13843	Transposase IS4	178	344	5.4E-14	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_016709	a830aafd45447faefa25f7d8424f8277	541	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_016854	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_017166	345bd41454f08838de777f15d2971ee3	133	Pfam	PF13843	Transposase IS4	13	125	6.1E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_017166	345bd41454f08838de777f15d2971ee3	133	Coils	Coil	Coil	98	118	-	T	14-10-2020				
HIN_017167	7a030378b688747cfb46dcef42d323a9	206	Pfam	PF13843	Transposase IS4	18	198	1.4E-19	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_017167	7a030378b688747cfb46dcef42d323a9	206	Coils	Coil	Coil	171	191	-	T	14-10-2020				
HIN_017221	9543152b97047cbb001bf0e198f7f3ae	203	Pfam	PF13843	Transposase IS4	12	86	9.0E-8	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_017405	f97bf5417ee24b2da611da7e3fb10c8a	171	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_017405	f97bf5417ee24b2da611da7e3fb10c8a	171	MobiDBLite	mobidb-lite	consensus disorder prediction	152	171	-	T	14-10-2020				
HIN_017406	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_017597	f97bf5417ee24b2da611da7e3fb10c8a	171	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_017597	f97bf5417ee24b2da611da7e3fb10c8a	171	MobiDBLite	mobidb-lite	consensus disorder prediction	152	171	-	T	14-10-2020				
HIN_017632	bc027b98a6186668b3d29466ab29d5e5	461	Pfam	PF13843	Transposase IS4	178	344	3.8E-14	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_017632	bc027b98a6186668b3d29466ab29d5e5	461	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_018753	e374bc2990e7de841500a33e235f511d	134	Coils	Coil	Coil	99	119	-	T	14-10-2020				
HIN_018753	e374bc2990e7de841500a33e235f511d	134	Pfam	PF13843	Transposase IS4	17	126	1.2E-5	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_018894	a2b3291e4ca74c1b9fd8901ceb14133f	253	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_019128	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_019129	cc4ba72fadcf891850814ff6fe38e1bb	205	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_019140	dd5ddd37d06ad7c30d08ab06e4cdd5aa	269	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_019140	dd5ddd37d06ad7c30d08ab06e4cdd5aa	269	Pfam	PF13843	Transposase IS4	168	264	2.1E-9	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_019858	963cefc99b73df5ecd7d8424e9c7f7e9	181	Pfam	PF13843	Transposase IS4	9	64	2.4E-5	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_019897	e374bc2990e7de841500a33e235f511d	134	Coils	Coil	Coil	99	119	-	T	14-10-2020				
HIN_019897	e374bc2990e7de841500a33e235f511d	134	Pfam	PF13843	Transposase IS4	17	126	1.2E-5	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_019928	04dc39ca443a5d6c106e5dde804b0b7d	289	Pfam	PF13843	Transposase IS4	122	260	1.8E-8	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_019928	04dc39ca443a5d6c106e5dde804b0b7d	289	Coils	Coil	Coil	79	99	-	T	14-10-2020				
HIN_020480	5a94c7c95964df12e5361b786c721047	181	Pfam	PF13843	Transposase IS4	9	64	1.3E-5	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_020711	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_020890	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_021862	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_022030	7667935804299542c201e107d6f94149	432	Pfam	PF13843	Transposase IS4	168	419	6.2E-24	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_022030	7667935804299542c201e107d6f94149	432	PANTHER	PTHR46599:SF3	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	14	424	5.7E-17	T	14-10-2020				
HIN_022030	7667935804299542c201e107d6f94149	432	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_022030	7667935804299542c201e107d6f94149	432	PANTHER	PTHR46599	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	14	424	5.7E-17	T	14-10-2020				
HIN_022583	7007ac9df27cc24b79e376b7f9967e11	181	Pfam	PF13843	Transposase IS4	9	64	3.7E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_022621	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_022805	6ab95a6c8da1b12328bcada6a8a80af2	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_023380	6cef4b331b97e393bde54b6b0dca5f02	366	Pfam	PF13843	Transposase IS4	9	64	6.4E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_023380	6cef4b331b97e393bde54b6b0dca5f02	366	Coils	Coil	Coil	290	313	-	T	14-10-2020				
HIN_023412	04dc39ca443a5d6c106e5dde804b0b7d	289	Coils	Coil	Coil	79	99	-	T	14-10-2020				
HIN_023412	04dc39ca443a5d6c106e5dde804b0b7d	289	Pfam	PF13843	Transposase IS4	122	260	1.8E-8	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_023530	e6268d9521385482ddedc39e32398262	105	Coils	Coil	Coil	80	105	-	T	14-10-2020				
HIN_023531	6fd2f6b4b35edbeb0feffda6ddfdebb2	307	PANTHER	PTHR47272	-	19	268	2.7E-12	T	14-10-2020				
HIN_023531	6fd2f6b4b35edbeb0feffda6ddfdebb2	307	Pfam	PF13843	Transposase IS4	18	183	4.6E-12	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_023742	30f2237bca2759fe2037a0577428c5b9	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_023743	034e4b3d6e69e77e4b23666c9c9e24bd	213	Coils	Coil	Coil	79	99	-	T	14-10-2020				
HIN_023743	034e4b3d6e69e77e4b23666c9c9e24bd	213	Pfam	PF13843	Transposase IS4	112	208	1.3E-9	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_024425	97493439eff1f274d9e3bc9e9e1a2ac5	609	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_024425	97493439eff1f274d9e3bc9e9e1a2ac5	609	Pfam	PF13843	Transposase IS4	178	344	7.3E-14	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_024740	756b0c4028787eb7a61a75cb9de47092	461	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_024740	756b0c4028787eb7a61a75cb9de47092	461	Pfam	PF13843	Transposase IS4	178	344	3.8E-14	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_024922	24293b92b1a07b7649634d998e1237fc	180	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_024944	4b7f1d195e65d31a44c9bae4d62155a8	316	Coils	Coil	Coil	217	237	-	T	14-10-2020				
HIN_025069	101dd53313a814d036e0f53924d02d50	558	PANTHER	PTHR46599:SF3	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	13	480	2.0E-21	T	14-10-2020				
HIN_025069	101dd53313a814d036e0f53924d02d50	558	PANTHER	PTHR46599	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	13	480	2.0E-21	T	14-10-2020				
HIN_025069	101dd53313a814d036e0f53924d02d50	558	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_025069	101dd53313a814d036e0f53924d02d50	558	Pfam	PF13843	Transposase IS4	168	441	1.2E-29	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_025722	101dd53313a814d036e0f53924d02d50	558	PANTHER	PTHR46599:SF3	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	13	480	2.0E-21	T	14-10-2020				
HIN_025722	101dd53313a814d036e0f53924d02d50	558	PANTHER	PTHR46599	PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	13	480	2.0E-21	T	14-10-2020				
HIN_025722	101dd53313a814d036e0f53924d02d50	558	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_025722	101dd53313a814d036e0f53924d02d50	558	Pfam	PF13843	Transposase IS4	168	441	1.2E-29	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_025936	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_025991	c3b943bdcb9b0cd5389ec39da372e33b	181	Pfam	PF13843	Transposase IS4	9	64	1.9E-6	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_026296	f774197eadda0b93af337b790b1783a1	460	Coils	Coil	Coil	135	155	-	T	14-10-2020				
HIN_026296	f774197eadda0b93af337b790b1783a1	460	Pfam	PF13843	Transposase IS4	178	344	3.6E-14	T	14-10-2020	IPR029526	PiggyBac transposable element-derived protein		
HIN_026297	fdd832dc2cd2c38cf5f42dcbbe9a15c1	368	Coils	Coil	Coil	42	62	-	T	14-10-2020				
