0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
HIN_021942	c8d214d0a078aacd89a7c133c80666c4	2068	Coils	Coil	Coil	1095	1122	-	T	14-10-2020				
HIN_021942	c8d214d0a078aacd89a7c133c80666c4	2068	MobiDBLite	mobidb-lite	consensus disorder prediction	1390	1409	-	T	14-10-2020				
HIN_021942	c8d214d0a078aacd89a7c133c80666c4	2068	Coils	Coil	Coil	600	620	-	T	14-10-2020				
HIN_021945	cdb96c32801742f68e129aacfd0eb834	1747	Coils	Coil	Coil	139	159	-	T	14-10-2020				
HIN_021945	cdb96c32801742f68e129aacfd0eb834	1747	Coils	Coil	Coil	921	941	-	T	14-10-2020				
HIN_021946	cdfc268fded132a438e303538a1161bf	1080	MobiDBLite	mobidb-lite	consensus disorder prediction	727	750	-	T	14-10-2020				
HIN_029072	a4fb6e1ce0143c799aaea7828c05eedf	177	MobiDBLite	mobidb-lite	consensus disorder prediction	98	124	-	T	14-10-2020				
HIN_029072	a4fb6e1ce0143c799aaea7828c05eedf	177	Coils	Coil	Coil	72	92	-	T	14-10-2020				
HIN_029074	5b89966088359b5c9e091d18d25d6c2a	5214	Coils	Coil	Coil	3874	3894	-	T	14-10-2020				
HIN_029074	5b89966088359b5c9e091d18d25d6c2a	5214	Coils	Coil	Coil	4461	4486	-	T	14-10-2020				
HIN_029074	5b89966088359b5c9e091d18d25d6c2a	5214	Coils	Coil	Coil	3969	3996	-	T	14-10-2020				
HIN_029074	5b89966088359b5c9e091d18d25d6c2a	5214	Coils	Coil	Coil	3368	3388	-	T	14-10-2020				
HIN_029074	5b89966088359b5c9e091d18d25d6c2a	5214	Coils	Coil	Coil	95	115	-	T	14-10-2020				
HIN_031949	ff07044c88c71be029ddab57ab20e86b	5563	MobiDBLite	mobidb-lite	consensus disorder prediction	5111	5141	-	T	14-10-2020				
HIN_031949	ff07044c88c71be029ddab57ab20e86b	5563	MobiDBLite	mobidb-lite	consensus disorder prediction	5089	5143	-	T	14-10-2020				
HIN_031949	ff07044c88c71be029ddab57ab20e86b	5563	MobiDBLite	mobidb-lite	consensus disorder prediction	3368	3383	-	T	14-10-2020				
HIN_031949	ff07044c88c71be029ddab57ab20e86b	5563	MobiDBLite	mobidb-lite	consensus disorder prediction	3358	3383	-	T	14-10-2020				
HIN_056671	c9afbdff8dd77b66bb61851db240f89f	5606	MobiDBLite	mobidb-lite	consensus disorder prediction	5194	5215	-	T	14-10-2020				
HIN_056671	c9afbdff8dd77b66bb61851db240f89f	5606	Coils	Coil	Coil	285	305	-	T	14-10-2020				
HIN_056671	c9afbdff8dd77b66bb61851db240f89f	5606	MobiDBLite	mobidb-lite	consensus disorder prediction	1977	1996	-	T	14-10-2020				
HIN_056671	c9afbdff8dd77b66bb61851db240f89f	5606	Coils	Coil	Coil	1186	1206	-	T	14-10-2020				
HIN_056671	c9afbdff8dd77b66bb61851db240f89f	5606	Coils	Coil	Coil	346	366	-	T	14-10-2020				
HIN_056671	c9afbdff8dd77b66bb61851db240f89f	5606	Coils	Coil	Coil	2806	2833	-	T	14-10-2020				
HIN_057309	a6858568668044487f58c8d60ccfd7e0	5565	MobiDBLite	mobidb-lite	consensus disorder prediction	5091	5145	-	T	14-10-2020				
HIN_057309	a6858568668044487f58c8d60ccfd7e0	5565	Coils	Coil	Coil	2447	2467	-	T	14-10-2020				
HIN_057309	a6858568668044487f58c8d60ccfd7e0	5565	MobiDBLite	mobidb-lite	consensus disorder prediction	3360	3385	-	T	14-10-2020				
HIN_057309	a6858568668044487f58c8d60ccfd7e0	5565	Coils	Coil	Coil	4414	4434	-	T	14-10-2020				
HIN_057309	a6858568668044487f58c8d60ccfd7e0	5565	MobiDBLite	mobidb-lite	consensus disorder prediction	5113	5143	-	T	14-10-2020				
HIN_059216	57101442a2d91dc6f4b90019c53d97f5	933	Coils	Coil	Coil	180	205	-	T	14-10-2020				
HIN_059217	5e8d0d1e239ba6c1b3f81a4c43861274	4331	Coils	Coil	Coil	311	331	-	T	14-10-2020				
HIN_059217	5e8d0d1e239ba6c1b3f81a4c43861274	4331	Coils	Coil	Coil	1544	1564	-	T	14-10-2020				
HIN_059217	5e8d0d1e239ba6c1b3f81a4c43861274	4331	Coils	Coil	Coil	4185	4212	-	T	14-10-2020				
HIN_059217	5e8d0d1e239ba6c1b3f81a4c43861274	4331	Coils	Coil	Coil	4090	4110	-	T	14-10-2020				
HIN_059217	5e8d0d1e239ba6c1b3f81a4c43861274	4331	MobiDBLite	mobidb-lite	consensus disorder prediction	98	126	-	T	14-10-2020				
HIN_059217	5e8d0d1e239ba6c1b3f81a4c43861274	4331	Coils	Coil	Coil	4325	4331	-	T	14-10-2020				
HIN_059217	5e8d0d1e239ba6c1b3f81a4c43861274	4331	Coils	Coil	Coil	3584	3604	-	T	14-10-2020				
HIN_064865	521cb7103ac985dbd4b33b9f526e5620	2961	Coils	Coil	Coil	311	331	-	T	14-10-2020				
HIN_064865	521cb7103ac985dbd4b33b9f526e5620	2961	MobiDBLite	mobidb-lite	consensus disorder prediction	98	127	-	T	14-10-2020				
HIN_064866	c6a4cb6cbcc4b54a7204e76d879af469	1494	Coils	Coil	Coil	1131	1151	-	T	14-10-2020				
HIN_064866	c6a4cb6cbcc4b54a7204e76d879af469	1494	Coils	Coil	Coil	625	645	-	T	14-10-2020				
HIN_064866	c6a4cb6cbcc4b54a7204e76d879af469	1494	Coils	Coil	Coil	1226	1253	-	T	14-10-2020				
HIN_066025	402ecf8ab0429379b57316c31eeedbc0	1225	Coils	Coil	Coil	285	305	-	T	14-10-2020				
HIN_066025	402ecf8ab0429379b57316c31eeedbc0	1225	Coils	Coil	Coil	346	366	-	T	14-10-2020				
HIN_066027	e5ec90eb2c8f54c050c5efd387f42f41	739	MobiDBLite	mobidb-lite	consensus disorder prediction	588	607	-	T	14-10-2020				
HIN_066029	cc4dac4469dcda91909baf6a304f8dbf	3534	MobiDBLite	mobidb-lite	consensus disorder prediction	3122	3143	-	T	14-10-2020				
HIN_066029	cc4dac4469dcda91909baf6a304f8dbf	3534	Coils	Coil	Coil	742	762	-	T	14-10-2020				
HIN_073541	bfbd6aa2ef5a0e5f9506c62667e12528	4673	MobiDBLite	mobidb-lite	consensus disorder prediction	1914	1938	-	T	14-10-2020				
HIN_073541	bfbd6aa2ef5a0e5f9506c62667e12528	4673	Coils	Coil	Coil	2809	2829	-	T	14-10-2020				
HIN_073541	bfbd6aa2ef5a0e5f9506c62667e12528	4673	Coils	Coil	Coil	2767	2787	-	T	14-10-2020				
HIN_073541	bfbd6aa2ef5a0e5f9506c62667e12528	4673	MobiDBLite	mobidb-lite	consensus disorder prediction	2788	2812	-	T	14-10-2020				
HIN_073542	4e559d52a5bfde39f30076c77cf0addc	1054	Coils	Coil	Coil	791	811	-	T	14-10-2020				
HIN_073542	4e559d52a5bfde39f30076c77cf0addc	1054	MobiDBLite	mobidb-lite	consensus disorder prediction	570	620	-	T	14-10-2020				
HIN_073542	4e559d52a5bfde39f30076c77cf0addc	1054	MobiDBLite	mobidb-lite	consensus disorder prediction	561	620	-	T	14-10-2020				
HIN_075750	bf954913b546616bdf8ca9c84c247e8c	5430	Coils	Coil	Coil	311	331	-	T	14-10-2020				
HIN_075750	bf954913b546616bdf8ca9c84c247e8c	5430	Coils	Coil	Coil	4677	4702	-	T	14-10-2020				
HIN_075750	bf954913b546616bdf8ca9c84c247e8c	5430	Coils	Coil	Coil	72	92	-	T	14-10-2020				
HIN_075750	bf954913b546616bdf8ca9c84c247e8c	5430	Coils	Coil	Coil	4185	4212	-	T	14-10-2020				
HIN_075750	bf954913b546616bdf8ca9c84c247e8c	5430	Coils	Coil	Coil	4090	4110	-	T	14-10-2020				
HIN_075750	bf954913b546616bdf8ca9c84c247e8c	5430	Coils	Coil	Coil	3584	3604	-	T	14-10-2020				
HIN_075750	bf954913b546616bdf8ca9c84c247e8c	5430	MobiDBLite	mobidb-lite	consensus disorder prediction	98	124	-	T	14-10-2020				
HIN_079058	e19825ad038f78cbc45f77aaf26bf363	4654	MobiDBLite	mobidb-lite	consensus disorder prediction	816	840	-	T	14-10-2020				
HIN_079058	e19825ad038f78cbc45f77aaf26bf363	4654	MobiDBLite	mobidb-lite	consensus disorder prediction	4161	4220	-	T	14-10-2020				
HIN_079058	e19825ad038f78cbc45f77aaf26bf363	4654	MobiDBLite	mobidb-lite	consensus disorder prediction	4170	4220	-	T	14-10-2020				
HIN_079058	e19825ad038f78cbc45f77aaf26bf363	4654	MobiDBLite	mobidb-lite	consensus disorder prediction	1689	1715	-	T	14-10-2020				
HIN_079058	e19825ad038f78cbc45f77aaf26bf363	4654	Coils	Coil	Coil	1712	1732	-	T	14-10-2020				
HIN_079058	e19825ad038f78cbc45f77aaf26bf363	4654	Coils	Coil	Coil	1670	1690	-	T	14-10-2020				
HIN_079058	e19825ad038f78cbc45f77aaf26bf363	4654	Coils	Coil	Coil	4391	4411	-	T	14-10-2020				
HIN_083104	4311006929e64efba037fb599b545697	4046	MobiDBLite	mobidb-lite	consensus disorder prediction	1914	1938	-	T	14-10-2020				
HIN_083104	4311006929e64efba037fb599b545697	4046	Coils	Coil	Coil	2809	2829	-	T	14-10-2020				
HIN_083104	4311006929e64efba037fb599b545697	4046	Coils	Coil	Coil	2767	2787	-	T	14-10-2020				
HIN_083104	4311006929e64efba037fb599b545697	4046	MobiDBLite	mobidb-lite	consensus disorder prediction	2786	2813	-	T	14-10-2020				
HIN_083105	ae9c84986929687a2cfeb8f19a8b5c3a	1655	Coils	Coil	Coil	1392	1412	-	T	14-10-2020				
HIN_083105	ae9c84986929687a2cfeb8f19a8b5c3a	1655	MobiDBLite	mobidb-lite	consensus disorder prediction	1171	1221	-	T	14-10-2020				
HIN_083105	ae9c84986929687a2cfeb8f19a8b5c3a	1655	MobiDBLite	mobidb-lite	consensus disorder prediction	1162	1221	-	T	14-10-2020				
HIN_002795	9712bf133fe4354748f1097cc65a8c9c	392	SUPERFAMILY	SSF55073	Nucleotide cyclase	171	344	1.49E-17	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_002795	9712bf133fe4354748f1097cc65a8c9c	392	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	174	323	16.1	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_002795	9712bf133fe4354748f1097cc65a8c9c	392	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	170	342	1.0E-18	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_002795	9712bf133fe4354748f1097cc65a8c9c	392	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	166	364	1.1E-18	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_002795	9712bf133fe4354748f1097cc65a8c9c	392	PANTHER	PTHR45655:SF13	GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2	57	341	4.8E-16	T	13-10-2020				
HIN_002795	9712bf133fe4354748f1097cc65a8c9c	392	PANTHER	PTHR45655	GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2	57	341	4.8E-16	T	13-10-2020				
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	SUPERFAMILY	SSF55073	Nucleotide cyclase	236	366	1.57E-14	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	1039	1188	14.662	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	237	365	2.7E-11	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	1041	1207	2.4E-15	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	1034	1227	6.5E-16	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	225	426	3.4E-13	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	224	355	13.072	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	MobiDBLite	mobidb-lite	consensus disorder prediction	526	565	-	T	13-10-2020				
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	PANTHER	PTHR45655	GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2	242	359	4.4E-18	T	13-10-2020				
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	PANTHER	PTHR45655	GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2	1032	1213	4.4E-18	T	13-10-2020				
HIN_003720	c8674d42bc686f73579f2478d89add99	1255	SUPERFAMILY	SSF55073	Nucleotide cyclase	1037	1208	5.97E-14	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	883	1081	5.2E-17	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	889	1038	15.23	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	114	229	3.9E-11	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	886	1057	1.4E-18	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	78	229	14.7	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	SUPERFAMILY	SSF55073	Nucleotide cyclase	886	1059	8.79E-18	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	86	258	1.9E-12	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	PANTHER	PTHR45655	GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2	90	229	2.3E-18	T	13-10-2020				
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	PANTHER	PTHR45655	GUANYLATE CYCLASE SOLUBLE SUBUNIT BETA-2	810	1059	2.3E-18	T	13-10-2020				
HIN_003751	700cde71d4edea94d8d138cccfb9eaad	1106	SUPERFAMILY	SSF55073	Nucleotide cyclase	113	242	1.73E-14	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003753	3e16f43cdb710676ca8044c6a2d435fc	196	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	1	171	1.5E-12	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003753	3e16f43cdb710676ca8044c6a2d435fc	196	SUPERFAMILY	SSF55073	Nucleotide cyclase	3	149	1.57E-12	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003753	3e16f43cdb710676ca8044c6a2d435fc	196	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	3	147	2.0E-14	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003753	3e16f43cdb710676ca8044c6a2d435fc	196	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	1	128	11.501	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003755	64cb1f1e23ae8658a0f62c96504660dd	921	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	78	194	8.2E-11	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003755	64cb1f1e23ae8658a0f62c96504660dd	921	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	57	226	4.1E-12	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_003755	64cb1f1e23ae8658a0f62c96504660dd	921	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	43	194	14.718	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_003755	64cb1f1e23ae8658a0f62c96504660dd	921	SUPERFAMILY	SSF55073	Nucleotide cyclase	78	207	3.45E-14	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_005231	03ed1e74674c24af0df22efa82d71528	1076	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	116	231	12.05	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_005231	03ed1e74674c24af0df22efa82d71528	1076	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	860	1037	5.3E-14	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_005231	03ed1e74674c24af0df22efa82d71528	1076	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	118	232	2.5E-10	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_005231	03ed1e74674c24af0df22efa82d71528	1076	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	855	1064	1.5E-13	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_005231	03ed1e74674c24af0df22efa82d71528	1076	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	94	259	4.7E-13	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_005231	03ed1e74674c24af0df22efa82d71528	1076	SUPERFAMILY	SSF55073	Nucleotide cyclase	118	237	4.55E-13	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_005231	03ed1e74674c24af0df22efa82d71528	1076	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	864	1010	11.898	T	13-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_005231	03ed1e74674c24af0df22efa82d71528	1076	SUPERFAMILY	SSF55073	Nucleotide cyclase	859	1031	5.02E-10	T	13-10-2020	IPR029787	Nucleotide cyclase		
HIN_018560	13b2f1a39d9eaefd7938c6a0ba4b4135	1069	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	854	1030	1.6E-15	T	14-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_018560	13b2f1a39d9eaefd7938c6a0ba4b4135	1069	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	118	232	8.9E-9	T	14-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_018560	13b2f1a39d9eaefd7938c6a0ba4b4135	1069	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	116	231	10.668	T	14-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_018560	13b2f1a39d9eaefd7938c6a0ba4b4135	1069	Coils	Coil	Coil	599	619	-	T	14-10-2020				
HIN_018560	13b2f1a39d9eaefd7938c6a0ba4b4135	1069	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	102	261	2.4E-11	T	14-10-2020	IPR029787	Nucleotide cyclase		
HIN_018560	13b2f1a39d9eaefd7938c6a0ba4b4135	1069	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	849	1057	1.7E-14	T	14-10-2020	IPR029787	Nucleotide cyclase		
HIN_018560	13b2f1a39d9eaefd7938c6a0ba4b4135	1069	SUPERFAMILY	SSF55073	Nucleotide cyclase	118	236	3.92E-12	T	14-10-2020	IPR029787	Nucleotide cyclase		
HIN_018560	13b2f1a39d9eaefd7938c6a0ba4b4135	1069	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	857	1003	12.163	T	14-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_018560	13b2f1a39d9eaefd7938c6a0ba4b4135	1069	SUPERFAMILY	SSF55073	Nucleotide cyclase	854	1022	9.1E-11	T	14-10-2020	IPR029787	Nucleotide cyclase		
HIN_029943	3e16f43cdb710676ca8044c6a2d435fc	196	SUPERFAMILY	SSF55073	Nucleotide cyclase	3	149	1.57E-12	T	14-10-2020	IPR029787	Nucleotide cyclase		
HIN_029943	3e16f43cdb710676ca8044c6a2d435fc	196	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	3	147	2.0E-14	T	14-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
HIN_029943	3e16f43cdb710676ca8044c6a2d435fc	196	Gene3D	G3DSA:3.30.70.1230	Adenylyl Cyclase	1	171	1.5E-12	T	14-10-2020	IPR029787	Nucleotide cyclase		
HIN_029943	3e16f43cdb710676ca8044c6a2d435fc	196	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	1	128	11.501	T	14-10-2020	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0035556	
