0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
HIN_002083	a0af4b05c65c5146d00805ff91f8532e	303	Gene3D	G3DSA:3.15.20.10	-	87	174	1.9E-7	T	13-10-2020				
HIN_002083	a0af4b05c65c5146d00805ff91f8532e	303	Gene3D	G3DSA:3.15.10.10	-	18	86	1.9E-7	T	13-10-2020				
HIN_002325	38bec53350da4a80d38bd434e8b49396	428	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	53	224	6.02E-10	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_002325	38bec53350da4a80d38bd434e8b49396	428	Gene3D	G3DSA:3.15.20.10	-	33	305	3.1E-17	T	13-10-2020				
HIN_002325	38bec53350da4a80d38bd434e8b49396	428	Gene3D	G3DSA:3.15.10.10	-	34	216	3.1E-17	T	13-10-2020				
HIN_002326	d22e13291eded0af8ffcff64ac5c47c0	430	Gene3D	G3DSA:3.15.20.10	-	217	303	3.8E-18	T	13-10-2020				
HIN_002326	d22e13291eded0af8ffcff64ac5c47c0	430	Gene3D	G3DSA:3.15.10.10	-	49	216	3.8E-18	T	13-10-2020				
HIN_002326	d22e13291eded0af8ffcff64ac5c47c0	430	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	53	220	9.68E-11	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_002326	d22e13291eded0af8ffcff64ac5c47c0	430	Coils	Coil	Coil	365	385	-	T	13-10-2020				
HIN_002337	b8c68e8286e91d8c3e0cff0fb4b72031	441	Gene3D	G3DSA:3.15.10.10	-	35	217	5.0E-18	T	13-10-2020				
HIN_002337	b8c68e8286e91d8c3e0cff0fb4b72031	441	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	33	224	1.52E-13	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_002337	b8c68e8286e91d8c3e0cff0fb4b72031	441	Gene3D	G3DSA:3.15.20.10	-	33	274	5.0E-18	T	13-10-2020				
HIN_002342	b22eb62baad1371ac24e1974bc9cc5cd	146	Gene3D	G3DSA:3.15.10.10	-	35	143	2.8E-12	T	13-10-2020				
HIN_002342	b22eb62baad1371ac24e1974bc9cc5cd	146	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	32	140	7.06E-7	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_002360	6f98966525ea87fa54c55d669bc57d95	434	Gene3D	G3DSA:3.15.20.10	-	33	274	6.9E-18	T	13-10-2020				
HIN_002360	6f98966525ea87fa54c55d669bc57d95	434	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	33	229	9.68E-14	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_002360	6f98966525ea87fa54c55d669bc57d95	434	Gene3D	G3DSA:3.15.10.10	-	35	217	6.9E-18	T	13-10-2020				
HIN_002719	04f2088321d671d51599cca675aafa70	436	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	50	222	7.06E-9	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_002719	04f2088321d671d51599cca675aafa70	436	Gene3D	G3DSA:3.15.20.10	-	219	299	9.5E-18	T	13-10-2020				
HIN_002719	04f2088321d671d51599cca675aafa70	436	Gene3D	G3DSA:3.15.10.10	-	49	218	9.5E-18	T	13-10-2020				
HIN_004536	7e32df3f2853f87bdf99565d62c81e14	438	Gene3D	G3DSA:3.15.10.10	-	35	216	3.7E-20	T	13-10-2020				
HIN_004536	7e32df3f2853f87bdf99565d62c81e14	438	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	55	210	3.1E-7	T	13-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_004536	7e32df3f2853f87bdf99565d62c81e14	438	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	36	218	2.62E-17	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_004536	7e32df3f2853f87bdf99565d62c81e14	438	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	4	218	4.8E-14	T	13-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_004536	7e32df3f2853f87bdf99565d62c81e14	438	PANTHER	PTHR10504:SF131	UPF0522 PROTEIN C	4	218	4.8E-14	T	13-10-2020				
HIN_005454	4b28ffb3c10544df218a36a2d7d987a3	151	Gene3D	G3DSA:3.15.10.10	-	50	149	6.8E-10	T	13-10-2020				
HIN_005454	4b28ffb3c10544df218a36a2d7d987a3	151	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	53	129	3.92E-6	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_007813	fffcefc5811419c15764ec376f52a3ce	431	Gene3D	G3DSA:3.15.10.10	-	34	216	1.3E-22	T	13-10-2020				
HIN_007813	fffcefc5811419c15764ec376f52a3ce	431	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	23	301	3.3E-17	T	13-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_007813	fffcefc5811419c15764ec376f52a3ce	431	PANTHER	PTHR10504:SF131	UPF0522 PROTEIN C	23	301	3.3E-17	T	13-10-2020				
HIN_007813	fffcefc5811419c15764ec376f52a3ce	431	Gene3D	G3DSA:3.15.20.10	-	27	298	1.3E-22	T	13-10-2020				
HIN_007813	fffcefc5811419c15764ec376f52a3ce	431	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	31	223	6.28E-14	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_007828	a4af4c394a2a541aace2f3ac89eeeb67	431	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	26	234	7.85E-15	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_007828	a4af4c394a2a541aace2f3ac89eeeb67	431	Gene3D	G3DSA:3.15.10.10	-	44	216	9.9E-15	T	13-10-2020				
HIN_007828	a4af4c394a2a541aace2f3ac89eeeb67	431	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	23	300	1.5E-15	T	13-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_007828	a4af4c394a2a541aace2f3ac89eeeb67	431	PANTHER	PTHR10504:SF131	UPF0522 PROTEIN C	23	300	1.5E-15	T	13-10-2020				
HIN_009527	53f7c9ee6f73ad2c948e94be3bd0ad37	435	Gene3D	G3DSA:3.15.20.10	-	219	303	3.5E-19	T	13-10-2020				
HIN_009527	53f7c9ee6f73ad2c948e94be3bd0ad37	435	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	46	216	7.32E-17	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_009527	53f7c9ee6f73ad2c948e94be3bd0ad37	435	Gene3D	G3DSA:3.15.10.10	-	48	218	3.5E-19	T	13-10-2020				
HIN_009527	53f7c9ee6f73ad2c948e94be3bd0ad37	435	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	49	203	2.2E-9	T	13-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_009545	3cf6f3d17347c1fcb6fce1a26d56a7a6	435	Gene3D	G3DSA:3.15.10.10	-	47	218	1.8E-19	T	13-10-2020				
HIN_009545	3cf6f3d17347c1fcb6fce1a26d56a7a6	435	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	45	205	4.18E-16	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_009545	3cf6f3d17347c1fcb6fce1a26d56a7a6	435	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	46	203	8.2E-12	T	13-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_009545	3cf6f3d17347c1fcb6fce1a26d56a7a6	435	Gene3D	G3DSA:3.15.20.10	-	219	303	1.8E-19	T	13-10-2020				
HIN_009545	3cf6f3d17347c1fcb6fce1a26d56a7a6	435	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	49	204	1.7E-10	T	13-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_009545	3cf6f3d17347c1fcb6fce1a26d56a7a6	435	PANTHER	PTHR10504:SF131	UPF0522 PROTEIN C	46	203	8.2E-12	T	13-10-2020				
HIN_009909	20237e11e5b091e29c851c3ae3c74867	434	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	43	202	2.0E-10	T	13-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_009909	20237e11e5b091e29c851c3ae3c74867	434	Gene3D	G3DSA:3.15.20.10	-	222	303	5.5E-19	T	13-10-2020				
HIN_009909	20237e11e5b091e29c851c3ae3c74867	434	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	48	217	5.62E-16	T	13-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_009909	20237e11e5b091e29c851c3ae3c74867	434	Gene3D	G3DSA:3.15.10.10	-	43	221	5.5E-19	T	13-10-2020				
HIN_010006	a2b221b8dd43f6c3e8f38b1db3809645	438	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	54	203	1.4E-7	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_010006	a2b221b8dd43f6c3e8f38b1db3809645	438	Gene3D	G3DSA:3.15.20.10	-	217	304	2.8E-20	T	14-10-2020				
HIN_010006	a2b221b8dd43f6c3e8f38b1db3809645	438	Gene3D	G3DSA:3.15.10.10	-	53	216	2.8E-20	T	14-10-2020				
HIN_010006	a2b221b8dd43f6c3e8f38b1db3809645	438	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	53	214	3.4E-13	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_010029	e9195e6c885cf953e2e6f0730e2ad943	338	Gene3D	G3DSA:3.15.20.10	-	120	206	5.7E-10	T	14-10-2020				
HIN_010029	e9195e6c885cf953e2e6f0730e2ad943	338	Gene3D	G3DSA:3.15.10.10	-	9	119	5.7E-10	T	14-10-2020				
HIN_010037	3f640a304595e470dfc93246ccc546a7	435	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	53	203	7.8E-7	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_010037	3f640a304595e470dfc93246ccc546a7	435	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	53	219	1.18E-12	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_010037	3f640a304595e470dfc93246ccc546a7	435	Gene3D	G3DSA:3.15.10.10	-	48	217	1.6E-15	T	14-10-2020				
HIN_010037	3f640a304595e470dfc93246ccc546a7	435	PANTHER	PTHR10504:SF131	UPF0522 PROTEIN C	51	302	1.6E-12	T	14-10-2020				
HIN_010037	3f640a304595e470dfc93246ccc546a7	435	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	51	302	1.6E-12	T	14-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_010760	cf366da2731c5012b2b3e63c89277dcd	319	Gene3D	G3DSA:3.15.10.10	-	34	216	8.8E-18	T	14-10-2020				
HIN_010760	cf366da2731c5012b2b3e63c89277dcd	319	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	50	225	3.92E-12	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_010760	cf366da2731c5012b2b3e63c89277dcd	319	Gene3D	G3DSA:3.15.20.10	-	32	267	8.8E-18	T	14-10-2020				
HIN_010810	bc9de307db127ef2f94a5bf2f5f9fe2b	429	Gene3D	G3DSA:3.15.20.10	-	32	296	6.9E-18	T	14-10-2020				
HIN_010810	bc9de307db127ef2f94a5bf2f5f9fe2b	429	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	50	229	1.31E-10	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_010810	bc9de307db127ef2f94a5bf2f5f9fe2b	429	Gene3D	G3DSA:3.15.10.10	-	34	215	6.9E-18	T	14-10-2020				
HIN_010899	7b9b08e664431783d93aa27122b58b0a	432	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	52	212	1.31E-15	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_010899	7b9b08e664431783d93aa27122b58b0a	432	Gene3D	G3DSA:3.15.20.10	-	217	326	1.2E-21	T	14-10-2020				
HIN_010899	7b9b08e664431783d93aa27122b58b0a	432	Gene3D	G3DSA:3.15.10.10	-	53	216	1.2E-21	T	14-10-2020				
HIN_010899	7b9b08e664431783d93aa27122b58b0a	432	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	47	203	3.2E-9	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_016726	afafb2df7229860beb67515999ce60c4	237	Gene3D	G3DSA:3.15.10.10	-	34	216	8.1E-23	T	14-10-2020				
HIN_016726	afafb2df7229860beb67515999ce60c4	237	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	28	216	5.7E-13	T	14-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_016726	afafb2df7229860beb67515999ce60c4	237	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	51	205	1.2E-7	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_016726	afafb2df7229860beb67515999ce60c4	237	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	31	219	7.06E-19	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_016801	bd9f15bb970af002fa28aeec9131fea0	436	Gene3D	G3DSA:3.15.10.10	-	34	216	1.7E-17	T	14-10-2020				
HIN_016801	bd9f15bb970af002fa28aeec9131fea0	436	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	53	204	7.2E-8	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_016801	bd9f15bb970af002fa28aeec9131fea0	436	PANTHER	PTHR46801	OS06G0309200 PROTEIN	13	217	2.0E-15	T	14-10-2020				
HIN_016801	bd9f15bb970af002fa28aeec9131fea0	436	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	31	217	9.68E-22	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_017650	717b68db329b7b4a22cd7e2a175f115c	419	Gene3D	G3DSA:3.15.10.10	-	43	215	1.6E-13	T	14-10-2020				
HIN_017650	717b68db329b7b4a22cd7e2a175f115c	419	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	36	216	4.45E-12	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_017673	335e1602a13eee95aa5b2da3c8b809f1	419	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	22	322	6.0E-14	T	14-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_017673	335e1602a13eee95aa5b2da3c8b809f1	419	PANTHER	PTHR10504:SF131	UPF0522 PROTEIN C	22	322	6.0E-14	T	14-10-2020				
HIN_017673	335e1602a13eee95aa5b2da3c8b809f1	419	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	33	214	3.4E-10	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_017673	335e1602a13eee95aa5b2da3c8b809f1	419	Gene3D	G3DSA:3.15.10.10	-	35	213	1.8E-14	T	14-10-2020				
HIN_022252	2511a5555b3dddfa4ff6628f79d78bd5	113	Gene3D	G3DSA:3.15.10.10	-	34	109	2.3E-7	T	14-10-2020				
HIN_022470	60a690d5f8184517b75e0c9b4722cf50	437	Gene3D	G3DSA:3.15.10.10	-	50	218	5.8E-20	T	14-10-2020				
HIN_022470	60a690d5f8184517b75e0c9b4722cf50	437	Gene3D	G3DSA:3.15.20.10	-	219	311	5.8E-20	T	14-10-2020				
HIN_022470	60a690d5f8184517b75e0c9b4722cf50	437	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	52	218	6.02E-11	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_022470	60a690d5f8184517b75e0c9b4722cf50	437	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	52	205	4.8E-9	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_023100	86328d215f095b3e4efe1d2cfdb8039b	430	Gene3D	G3DSA:3.15.10.10	-	34	216	1.2E-21	T	14-10-2020				
HIN_023100	86328d215f095b3e4efe1d2cfdb8039b	430	Gene3D	G3DSA:3.15.20.10	-	28	260	1.2E-21	T	14-10-2020				
HIN_023100	86328d215f095b3e4efe1d2cfdb8039b	430	PANTHER	PTHR10504:SF131	UPF0522 PROTEIN C	22	301	1.9E-15	T	14-10-2020				
HIN_023100	86328d215f095b3e4efe1d2cfdb8039b	430	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	22	301	1.9E-15	T	14-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_023100	86328d215f095b3e4efe1d2cfdb8039b	430	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	54	230	1.96E-13	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_023245	f5224d5ff71abd96edb5f281b2583d88	440	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	17	303	4.2E-15	T	14-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_023245	f5224d5ff71abd96edb5f281b2583d88	440	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	32	220	4.45E-19	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_023245	f5224d5ff71abd96edb5f281b2583d88	440	Gene3D	G3DSA:3.15.10.10	-	35	218	7.8E-16	T	14-10-2020				
HIN_023281	d311d902ceed98bca8043f5b6e091e4f	439	Gene3D	G3DSA:3.15.10.10	-	35	217	1.3E-21	T	14-10-2020				
HIN_023281	d311d902ceed98bca8043f5b6e091e4f	439	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	55	205	3.8E-7	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_023281	d311d902ceed98bca8043f5b6e091e4f	439	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	32	218	6.02E-19	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_023281	d311d902ceed98bca8043f5b6e091e4f	439	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	10	217	8.8E-16	T	14-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_023281	d311d902ceed98bca8043f5b6e091e4f	439	PANTHER	PTHR10504:SF131	UPF0522 PROTEIN C	10	217	8.8E-16	T	14-10-2020				
HIN_024296	9904544821f868d8f31c4662ddcacc74	437	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	34	217	4.97E-13	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_024296	9904544821f868d8f31c4662ddcacc74	437	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	56	208	5.4E-9	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_024296	9904544821f868d8f31c4662ddcacc74	437	Gene3D	G3DSA:3.15.10.10	-	54	214	4.2E-17	T	14-10-2020				
HIN_024393	1d6f69d976748dae37dfa162cf8810c0	437	Gene3D	G3DSA:3.15.10.10	-	53	214	1.0E-18	T	14-10-2020				
HIN_024393	1d6f69d976748dae37dfa162cf8810c0	437	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	34	218	3.14E-15	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_024393	1d6f69d976748dae37dfa162cf8810c0	437	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	53	207	3.3E-11	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_024862	e0297ebe810749e5787e0fce583f97ec	434	Gene3D	G3DSA:3.15.20.10	-	216	299	6.7E-20	T	14-10-2020				
HIN_024862	e0297ebe810749e5787e0fce583f97ec	434	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	48	216	3.05E-16	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_024862	e0297ebe810749e5787e0fce583f97ec	434	Gene3D	G3DSA:3.15.10.10	-	45	215	6.7E-20	T	14-10-2020				
HIN_024862	e0297ebe810749e5787e0fce583f97ec	434	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	43	206	1.2E-11	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_024920	a950e81f6c76c6bafce1699b82dbe8de	438	Pfam	PF01273	LBP / BPI / CETP family, N-terminal domain	54	203	1.7E-8	T	14-10-2020	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289	
HIN_024920	a950e81f6c76c6bafce1699b82dbe8de	438	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	53	303	8.6E-12	T	14-10-2020	IPR032942	BPI/LBP/Plunc family		
HIN_024920	a950e81f6c76c6bafce1699b82dbe8de	438	SUPERFAMILY	SSF55394	Bactericidal permeability-increasing protein, BPI	53	214	4.18E-13	T	14-10-2020	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289	
HIN_024920	a950e81f6c76c6bafce1699b82dbe8de	438	Gene3D	G3DSA:3.15.20.10	-	217	304	5.2E-21	T	14-10-2020				
HIN_024920	a950e81f6c76c6bafce1699b82dbe8de	438	Gene3D	G3DSA:3.15.10.10	-	53	216	5.2E-21	T	14-10-2020				
HIN_025004	f0cc57e6b145e7cf8b7082bb2b6a079f	423	Gene3D	G3DSA:3.15.10.10	-	42	217	3.8E-18	T	14-10-2020				
HIN_025004	f0cc57e6b145e7cf8b7082bb2b6a079f	423	PANTHER	PTHR10504	BACTERICIDAL PERMEABILITY-INCREASING  BPI  PROTEIN-RELATED	26	216	1.5E-13	T	14-10-2020	IPR032942	BPI/LBP/Plunc family		
